transaction_id,account_id,customer_id,transaction_date,currency_code,amount_original,issue_reason
1014937,477,477,2025-01-20,SEK,3225.05,NO_FX_RATE_FOR_DATE_CURRENCY
1025554,480,480,2025-01-20,BGN,7926.4,NO_FX_RATE_FOR_DATE_CURRENCY
1015135,482,482,2025-01-20,GBP,9844.72,NO_FX_RATE_FOR_DATE_CURRENCY
1044785,490,490,2025-01-20,BGN,704.95,NO_FX_RATE_FOR_DATE_CURRENCY
1004140,491,491,2025-01-20,SEK,7169.88,NO_FX_RATE_FOR_DATE_CURRENCY
1012014,491,491,2025-01-20,GBP,4440.85,NO_FX_RATE_FOR_DATE_CURRENCY
1040715,494,494,2025-01-20,BGN,3989.61,NO_FX_RATE_FOR_DATE_CURRENCY
1013609,502,502,2025-01-20,BGN,9282.73,NO_FX_RATE_FOR_DATE_CURRENCY
1026088,508,508,2025-01-20,NOK,6868.95,NO_FX_RATE_FOR_DATE_CURRENCY
1013787,513,513,2025-01-20,HUF,6048.89,NO_FX_RATE_FOR_DATE_CURRENCY
1050027,513,513,2025-01-20,TRY,4658.83,NO_FX_RATE_FOR_DATE_CURRENCY
1020661,515,515,2025-01-20,SEK,7468.8,NO_FX_RATE_FOR_DATE_CURRENCY
1006237,523,523,2025-01-20,GBP,744.78,NO_FX_RATE_FOR_DATE_CURRENCY
1052955,525,525,2025-01-20,AUD,6340.75,NO_FX_RATE_FOR_DATE_CURRENCY
1045180,530,530,2025-01-20,GBP,1085.26,NO_FX_RATE_FOR_DATE_CURRENCY
1025680,562,562,2025-01-20,RON,5950.37,NO_FX_RATE_FOR_DATE_CURRENCY
1048185,563,563,2025-01-20,NOK,5330.91,NO_FX_RATE_FOR_DATE_CURRENCY
1002598,566,566,2025-01-20,TRY,9127.81,NO_FX_RATE_FOR_DATE_CURRENCY
1053610,569,569,2025-01-20,PLN,4779.12,NO_FX_RATE_FOR_DATE_CURRENCY
1042280,571,571,2025-01-20,JPY,8972.83,NO_FX_RATE_FOR_DATE_CURRENCY
1023714,574,574,2025-01-20,RON,7827.22,NO_FX_RATE_FOR_DATE_CURRENCY
1023617,577,577,2025-01-20,CHF,2796.96,NO_FX_RATE_FOR_DATE_CURRENCY
1035376,578,578,2025-01-20,CZK,1357.52,NO_FX_RATE_FOR_DATE_CURRENCY
1038093,579,579,2025-01-20,AUD,3346.85,NO_FX_RATE_FOR_DATE_CURRENCY
1012706,593,593,2025-01-20,BGN,4761.88,NO_FX_RATE_FOR_DATE_CURRENCY
1007200,596,596,2025-01-20,AUD,7532.95,NO_FX_RATE_FOR_DATE_CURRENCY
1027006,599,599,2025-01-20,NOK,92.55,NO_FX_RATE_FOR_DATE_CURRENCY
1007654,601,601,2025-01-20,AUD,4652.25,NO_FX_RATE_FOR_DATE_CURRENCY
1026248,611,611,2025-01-20,NOK,848.35,NO_FX_RATE_FOR_DATE_CURRENCY
1037095,632,632,2025-01-20,PLN,8924.3,NO_FX_RATE_FOR_DATE_CURRENCY
1041592,637,637,2025-01-20,CZK,3973.79,NO_FX_RATE_FOR_DATE_CURRENCY
1053541,642,642,2025-01-20,NOK,5870.57,NO_FX_RATE_FOR_DATE_CURRENCY
1019073,648,648,2025-01-20,CZK,9329.38,NO_FX_RATE_FOR_DATE_CURRENCY
1034371,656,656,2025-01-20,CHF,25.32,NO_FX_RATE_FOR_DATE_CURRENCY
1007118,664,664,2025-01-20,SEK,2387.61,NO_FX_RATE_FOR_DATE_CURRENCY
1015275,665,665,2025-01-20,BGN,6312.5,NO_FX_RATE_FOR_DATE_CURRENCY
1044512,673,673,2025-01-20,NOK,5028.65,NO_FX_RATE_FOR_DATE_CURRENCY
1040741,676,676,2025-01-20,CHF,5395.33,NO_FX_RATE_FOR_DATE_CURRENCY
1040748,676,676,2025-01-20,JPY,431.35,NO_FX_RATE_FOR_DATE_CURRENCY
1008977,695,695,2025-01-20,BGN,625.79,NO_FX_RATE_FOR_DATE_CURRENCY
1052018,700,700,2025-01-20,CZK,7684.69,NO_FX_RATE_FOR_DATE_CURRENCY
1045263,714,714,2025-01-20,JPY,2255.27,NO_FX_RATE_FOR_DATE_CURRENCY
1003956,725,725,2025-01-20,SEK,9754.38,NO_FX_RATE_FOR_DATE_CURRENCY
1039176,753,753,2025-01-20,PLN,7382.44,NO_FX_RATE_FOR_DATE_CURRENCY
1020172,767,767,2025-01-20,ISK,3071.84,NO_FX_RATE_FOR_DATE_CURRENCY
1024270,786,786,2025-01-20,SEK,7596.7,NO_FX_RATE_FOR_DATE_CURRENCY
1049050,788,788,2025-01-20,AUD,4885.04,NO_FX_RATE_FOR_DATE_CURRENCY
1052533,792,792,2025-01-20,JPY,5397.92,NO_FX_RATE_FOR_DATE_CURRENCY
1044946,807,807,2025-01-20,TRY,8048.1,NO_FX_RATE_FOR_DATE_CURRENCY
1021025,817,817,2025-01-20,NOK,1517.2,NO_FX_RATE_FOR_DATE_CURRENCY
1009333,824,824,2025-01-20,AUD,4087.91,NO_FX_RATE_FOR_DATE_CURRENCY
1005479,831,831,2025-01-20,TRY,9576.54,NO_FX_RATE_FOR_DATE_CURRENCY
1037987,832,832,2025-01-20,TRY,283.49,NO_FX_RATE_FOR_DATE_CURRENCY
1055829,835,835,2025-01-20,BGN,2995.35,NO_FX_RATE_FOR_DATE_CURRENCY
1048283,844,844,2025-01-20,AUD,9289.59,NO_FX_RATE_FOR_DATE_CURRENCY
1055282,846,846,2025-01-20,GBP,5417.81,NO_FX_RATE_FOR_DATE_CURRENCY
1010542,857,857,2025-01-20,CZK,4769.91,NO_FX_RATE_FOR_DATE_CURRENCY
1038245,860,860,2025-01-20,GBP,3600.97,NO_FX_RATE_FOR_DATE_CURRENCY
1031462,862,862,2025-01-20,CHF,8015.99,NO_FX_RATE_FOR_DATE_CURRENCY
1049793,871,871,2025-01-20,NOK,3045.12,NO_FX_RATE_FOR_DATE_CURRENCY
1009195,876,876,2025-01-20,ISK,9630.07,NO_FX_RATE_FOR_DATE_CURRENCY
1012890,881,881,2025-01-20,PLN,2887.43,NO_FX_RATE_FOR_DATE_CURRENCY
1024290,909,909,2025-01-20,DKK,5998.2,NO_FX_RATE_FOR_DATE_CURRENCY
1044436,927,927,2025-01-20,DKK,2347.14,NO_FX_RATE_FOR_DATE_CURRENCY
1021285,931,931,2025-01-20,RON,4706.88,NO_FX_RATE_FOR_DATE_CURRENCY
1011234,944,944,2025-01-20,CZK,1204.66,NO_FX_RATE_FOR_DATE_CURRENCY
1000949,945,945,2025-01-20,JPY,8784.17,NO_FX_RATE_FOR_DATE_CURRENCY
1012808,951,951,2025-01-20,DKK,3503.4,NO_FX_RATE_FOR_DATE_CURRENCY
1042524,957,957,2025-01-20,PLN,240.67,NO_FX_RATE_FOR_DATE_CURRENCY
1019420,966,966,2025-01-20,DKK,8259.72,NO_FX_RATE_FOR_DATE_CURRENCY
1035763,966,966,2025-01-20,AUD,3235.26,NO_FX_RATE_FOR_DATE_CURRENCY
1015680,968,968,2025-01-20,TRY,1126.97,NO_FX_RATE_FOR_DATE_CURRENCY
1040652,970,970,2025-01-20,AUD,4310.66,NO_FX_RATE_FOR_DATE_CURRENCY
1028875,989,989,2025-01-20,HUF,8598.44,NO_FX_RATE_FOR_DATE_CURRENCY
1021372,992,992,2025-01-20,GBP,2713.6,NO_FX_RATE_FOR_DATE_CURRENCY
1010063,993,993,2025-01-20,SEK,6369.2,NO_FX_RATE_FOR_DATE_CURRENCY
1046391,995,995,2025-01-20,BGN,2401.11,NO_FX_RATE_FOR_DATE_CURRENCY
1017237,1004,1004,2025-01-20,BGN,8628.88,NO_FX_RATE_FOR_DATE_CURRENCY
1026208,1004,1004,2025-01-20,ISK,1779.81,NO_FX_RATE_FOR_DATE_CURRENCY
1041243,1020,1020,2025-01-20,HUF,852.48,NO_FX_RATE_FOR_DATE_CURRENCY
1020667,1037,1037,2025-01-20,SEK,842.48,NO_FX_RATE_FOR_DATE_CURRENCY
1045992,1044,1044,2025-01-20,CHF,8019.7,NO_FX_RATE_FOR_DATE_CURRENCY
1041376,1050,1050,2025-01-20,SEK,2949.47,NO_FX_RATE_FOR_DATE_CURRENCY
1049128,1052,1052,2025-01-20,SEK,3201.69,NO_FX_RATE_FOR_DATE_CURRENCY
1027964,1060,1060,2025-01-20,AUD,3353.79,NO_FX_RATE_FOR_DATE_CURRENCY
1038316,1063,1063,2025-01-20,RON,3182.42,NO_FX_RATE_FOR_DATE_CURRENCY
1050254,1067,1067,2025-01-20,AUD,9003.91,NO_FX_RATE_FOR_DATE_CURRENCY
1020310,1076,1076,2025-01-20,ISK,4170.3,NO_FX_RATE_FOR_DATE_CURRENCY
1050625,1076,1076,2025-01-20,RON,9219.34,NO_FX_RATE_FOR_DATE_CURRENCY
1020923,1077,1077,2025-01-20,TRY,1278.37,NO_FX_RATE_FOR_DATE_CURRENCY
1054252,1077,1077,2025-01-20,SEK,4224.97,NO_FX_RATE_FOR_DATE_CURRENCY
1043366,1078,1078,2025-01-20,BGN,1258.41,NO_FX_RATE_FOR_DATE_CURRENCY
1043394,1080,1080,2025-01-20,CHF,8113.5,NO_FX_RATE_FOR_DATE_CURRENCY
1020550,1082,1082,2025-01-20,SEK,5552.52,NO_FX_RATE_FOR_DATE_CURRENCY
1021520,1083,1083,2025-01-20,CZK,3230.6,NO_FX_RATE_FOR_DATE_CURRENCY
1018752,1090,1090,2025-01-20,JPY,5221.66,NO_FX_RATE_FOR_DATE_CURRENCY
1041352,1096,1096,2025-01-20,SEK,6728.26,NO_FX_RATE_FOR_DATE_CURRENCY
1010280,1098,1098,2025-01-20,CHF,8858.32,NO_FX_RATE_FOR_DATE_CURRENCY
1015773,1103,1103,2025-01-20,BGN,2345.37,NO_FX_RATE_FOR_DATE_CURRENCY
1045726,1107,1107,2025-01-20,TRY,3339.61,NO_FX_RATE_FOR_DATE_CURRENCY
1037789,1126,1126,2025-01-20,AUD,5109.67,NO_FX_RATE_FOR_DATE_CURRENCY
1025499,1132,1132,2025-01-20,DKK,4577.21,NO_FX_RATE_FOR_DATE_CURRENCY
1001968,1137,1137,2025-01-20,CHF,7419.65,NO_FX_RATE_FOR_DATE_CURRENCY
1003548,1148,1148,2025-01-20,JPY,7107.7,NO_FX_RATE_FOR_DATE_CURRENCY
1033059,1148,1148,2025-01-20,TRY,4581.01,NO_FX_RATE_FOR_DATE_CURRENCY
1030852,1154,1154,2025-01-20,ISK,397.53,NO_FX_RATE_FOR_DATE_CURRENCY
1048335,1155,1155,2025-01-20,ISK,6271.27,NO_FX_RATE_FOR_DATE_CURRENCY
1020465,1160,1160,2025-01-20,SEK,4155.77,NO_FX_RATE_FOR_DATE_CURRENCY
1001065,1164,1164,2025-01-20,DKK,7850.08,NO_FX_RATE_FOR_DATE_CURRENCY
1046766,1167,1167,2025-01-20,SEK,4747.8,NO_FX_RATE_FOR_DATE_CURRENCY
1012900,1174,1174,2025-01-20,ISK,1325.08,NO_FX_RATE_FOR_DATE_CURRENCY
1006701,1178,1178,2025-01-20,CHF,355.6,NO_FX_RATE_FOR_DATE_CURRENCY
1019458,1181,1181,2025-01-20,CHF,9952.09,NO_FX_RATE_FOR_DATE_CURRENCY
1028306,1184,1184,2025-01-20,HUF,3235.15,NO_FX_RATE_FOR_DATE_CURRENCY
1055380,1187,1187,2025-01-20,HUF,1771.77,NO_FX_RATE_FOR_DATE_CURRENCY
1046652,1207,1207,2025-01-20,JPY,4093.73,NO_FX_RATE_FOR_DATE_CURRENCY
1014668,1213,1213,2025-01-20,PLN,9761.04,NO_FX_RATE_FOR_DATE_CURRENCY
1043701,1214,1214,2025-01-20,BGN,7743.02,NO_FX_RATE_FOR_DATE_CURRENCY
1055613,1219,1219,2025-01-20,GBP,831.43,NO_FX_RATE_FOR_DATE_CURRENCY
1045366,1224,1224,2025-01-20,HUF,5529.29,NO_FX_RATE_FOR_DATE_CURRENCY
1031192,1228,1228,2025-01-20,CZK,5308.1,NO_FX_RATE_FOR_DATE_CURRENCY
1028336,1236,1236,2025-01-20,JPY,9084.17,NO_FX_RATE_FOR_DATE_CURRENCY
1041566,1238,1238,2025-01-20,AUD,3079.55,NO_FX_RATE_FOR_DATE_CURRENCY
1020618,1266,1266,2025-01-20,JPY,888.99,NO_FX_RATE_FOR_DATE_CURRENCY
1004354,1267,1267,2025-01-20,PLN,2017.88,NO_FX_RATE_FOR_DATE_CURRENCY
1026392,1270,1270,2025-01-20,SEK,8839.92,NO_FX_RATE_FOR_DATE_CURRENCY
1022057,1272,1272,2025-01-20,TRY,719.94,NO_FX_RATE_FOR_DATE_CURRENCY
1022338,1272,1272,2025-01-20,ISK,1920.83,NO_FX_RATE_FOR_DATE_CURRENCY
1021645,1276,1276,2025-01-20,CZK,8519.49,NO_FX_RATE_FOR_DATE_CURRENCY
1029268,1281,1281,2025-01-20,GBP,7711.95,NO_FX_RATE_FOR_DATE_CURRENCY
1021124,1284,1284,2025-01-20,CZK,3882.76,NO_FX_RATE_FOR_DATE_CURRENCY
1036408,1288,1288,2025-01-20,JPY,8274.94,NO_FX_RATE_FOR_DATE_CURRENCY
1037839,1291,1291,2025-01-20,CHF,489.91,NO_FX_RATE_FOR_DATE_CURRENCY
1038958,1295,1295,2025-01-20,GBP,8488.12,NO_FX_RATE_FOR_DATE_CURRENCY
1050217,1295,1295,2025-01-20,JPY,5207.99,NO_FX_RATE_FOR_DATE_CURRENCY
1045911,1307,1307,2025-01-20,CZK,3145.76,NO_FX_RATE_FOR_DATE_CURRENCY
1002757,1309,1309,2025-01-20,TRY,2478.07,NO_FX_RATE_FOR_DATE_CURRENCY
1049752,1316,1316,2025-01-20,CZK,6298.52,NO_FX_RATE_FOR_DATE_CURRENCY
1006531,1320,1320,2025-01-20,AUD,9238.75,NO_FX_RATE_FOR_DATE_CURRENCY
1020516,1324,1324,2025-01-20,TRY,4258.51,NO_FX_RATE_FOR_DATE_CURRENCY
1048191,1326,1326,2025-01-20,PLN,7274.45,NO_FX_RATE_FOR_DATE_CURRENCY
1055761,1327,1327,2025-01-20,CHF,4360.48,NO_FX_RATE_FOR_DATE_CURRENCY
1026453,1340,1340,2025-01-20,JPY,9656.95,NO_FX_RATE_FOR_DATE_CURRENCY
1022769,1359,1359,2025-01-20,CZK,247.4,NO_FX_RATE_FOR_DATE_CURRENCY
1053701,1363,1363,2025-01-20,AUD,4812.35,NO_FX_RATE_FOR_DATE_CURRENCY
1053789,1379,1379,2025-01-20,TRY,5388.37,NO_FX_RATE_FOR_DATE_CURRENCY
1045215,1386,1386,2025-01-20,TRY,646.22,NO_FX_RATE_FOR_DATE_CURRENCY
1019531,1387,1387,2025-01-20,SEK,6582.54,NO_FX_RATE_FOR_DATE_CURRENCY
1014494,1393,1393,2025-01-20,ISK,5276.59,NO_FX_RATE_FOR_DATE_CURRENCY
1038585,1395,1395,2025-01-20,JPY,1629.17,NO_FX_RATE_FOR_DATE_CURRENCY
1045440,1398,1398,2025-01-20,GBP,7939.05,NO_FX_RATE_FOR_DATE_CURRENCY
1015647,1401,1401,2025-01-20,DKK,8975.57,NO_FX_RATE_FOR_DATE_CURRENCY
1055113,1403,1403,2025-01-20,GBP,979.42,NO_FX_RATE_FOR_DATE_CURRENCY
1047779,1415,1415,2025-01-20,AUD,2954.92,NO_FX_RATE_FOR_DATE_CURRENCY
1017381,1416,1416,2025-01-20,HUF,9446.34,NO_FX_RATE_FOR_DATE_CURRENCY
1041319,1416,1416,2025-01-20,CZK,4024.97,NO_FX_RATE_FOR_DATE_CURRENCY
1026690,1418,1418,2025-01-20,ISK,2920.53,NO_FX_RATE_FOR_DATE_CURRENCY
1006177,1428,1428,2025-01-20,HUF,4758.66,NO_FX_RATE_FOR_DATE_CURRENCY
1018942,1429,1429,2025-01-20,JPY,5598.83,NO_FX_RATE_FOR_DATE_CURRENCY
1016593,1433,1433,2025-01-20,HUF,4978.71,NO_FX_RATE_FOR_DATE_CURRENCY
1034729,1435,1435,2025-01-20,CZK,7400.14,NO_FX_RATE_FOR_DATE_CURRENCY
1026779,1439,1439,2025-01-20,RON,7268.85,NO_FX_RATE_FOR_DATE_CURRENCY
1030222,1442,1442,2025-01-20,PLN,8399.1,NO_FX_RATE_FOR_DATE_CURRENCY
1016830,1448,1448,2025-01-20,CZK,4033.45,NO_FX_RATE_FOR_DATE_CURRENCY
1028945,1453,1453,2025-01-20,TRY,146.74,NO_FX_RATE_FOR_DATE_CURRENCY
1050611,1474,1474,2025-01-20,DKK,7788.12,NO_FX_RATE_FOR_DATE_CURRENCY
1012607,1476,1476,2025-01-20,RON,4431.67,NO_FX_RATE_FOR_DATE_CURRENCY
1050841,1487,1487,2025-01-20,ISK,1819.42,NO_FX_RATE_FOR_DATE_CURRENCY
1032027,1493,1493,2025-01-20,HUF,3137.93,NO_FX_RATE_FOR_DATE_CURRENCY
1031754,1504,1504,2025-01-20,HUF,8717.43,NO_FX_RATE_FOR_DATE_CURRENCY
1014350,1516,1516,2025-01-20,SEK,6150.44,NO_FX_RATE_FOR_DATE_CURRENCY
1020375,1524,1524,2025-01-20,BGN,3106.36,NO_FX_RATE_FOR_DATE_CURRENCY
1026246,1524,1524,2025-01-20,CZK,3796.44,NO_FX_RATE_FOR_DATE_CURRENCY
1040209,1529,1529,2025-01-20,CZK,1497.94,NO_FX_RATE_FOR_DATE_CURRENCY
1022112,1532,1532,2025-01-20,RON,5594.61,NO_FX_RATE_FOR_DATE_CURRENCY
1051728,1539,1539,2025-01-20,RON,9601.89,NO_FX_RATE_FOR_DATE_CURRENCY
1009956,1553,1553,2025-01-20,PLN,5066.66,NO_FX_RATE_FOR_DATE_CURRENCY
1040206,1570,1570,2025-01-20,GBP,5495.61,NO_FX_RATE_FOR_DATE_CURRENCY
1036505,1578,1578,2025-01-20,TRY,3159.69,NO_FX_RATE_FOR_DATE_CURRENCY
1042464,1582,1582,2025-01-20,GBP,4082.33,NO_FX_RATE_FOR_DATE_CURRENCY
1028234,1586,1586,2025-01-20,TRY,8628.48,NO_FX_RATE_FOR_DATE_CURRENCY
1045109,1588,1588,2025-01-20,AUD,1034.17,NO_FX_RATE_FOR_DATE_CURRENCY
1037187,1591,1591,2025-01-20,TRY,6687.02,NO_FX_RATE_FOR_DATE_CURRENCY
1051247,1605,1605,2025-01-20,BGN,466.08,NO_FX_RATE_FOR_DATE_CURRENCY
1013680,1606,1606,2025-01-20,AUD,2898.16,NO_FX_RATE_FOR_DATE_CURRENCY
1006607,1607,1607,2025-01-20,GBP,9221.84,NO_FX_RATE_FOR_DATE_CURRENCY
1020665,1608,1608,2025-01-20,HUF,7199.02,NO_FX_RATE_FOR_DATE_CURRENCY
1021929,1613,1613,2025-01-20,CHF,3704.29,NO_FX_RATE_FOR_DATE_CURRENCY
1004044,1615,1615,2025-01-20,ISK,3190.74,NO_FX_RATE_FOR_DATE_CURRENCY
1024197,1616,1616,2025-01-20,SEK,1806.25,NO_FX_RATE_FOR_DATE_CURRENCY
1026882,1624,1624,2025-01-20,BGN,2731.98,NO_FX_RATE_FOR_DATE_CURRENCY
1040700,1636,1636,2025-01-20,JPY,4059.23,NO_FX_RATE_FOR_DATE_CURRENCY
1051734,1637,1637,2025-01-20,GBP,8704.39,NO_FX_RATE_FOR_DATE_CURRENCY
1013658,1641,1641,2025-01-20,PLN,349.67,NO_FX_RATE_FOR_DATE_CURRENCY
1018779,1653,1653,2025-01-20,RON,4055.65,NO_FX_RATE_FOR_DATE_CURRENCY
1028662,1661,1661,2025-01-20,CHF,546.32,NO_FX_RATE_FOR_DATE_CURRENCY
1034854,1664,1664,2025-01-20,PLN,4847.82,NO_FX_RATE_FOR_DATE_CURRENCY
1046390,1665,1665,2025-01-20,DKK,7123.02,NO_FX_RATE_FOR_DATE_CURRENCY
1036979,1667,1667,2025-01-20,PLN,5784.17,NO_FX_RATE_FOR_DATE_CURRENCY
1027442,1672,1672,2025-01-20,GBP,6802.3,NO_FX_RATE_FOR_DATE_CURRENCY
1025651,1679,1679,2025-01-20,SEK,5991.94,NO_FX_RATE_FOR_DATE_CURRENCY
1018591,1683,1683,2025-01-20,AUD,813.22,NO_FX_RATE_FOR_DATE_CURRENCY
1033337,1695,1695,2025-01-20,AUD,5098.42,NO_FX_RATE_FOR_DATE_CURRENCY
1031599,1696,1696,2025-01-20,CZK,6898.86,NO_FX_RATE_FOR_DATE_CURRENCY
1010269,1702,1702,2025-01-20,TRY,8096.49,NO_FX_RATE_FOR_DATE_CURRENCY
1019116,1702,1702,2025-01-20,HUF,7324.17,NO_FX_RATE_FOR_DATE_CURRENCY
1022011,1702,1702,2025-01-20,BGN,865.86,NO_FX_RATE_FOR_DATE_CURRENCY
1024039,1704,1704,2025-01-20,CZK,5394.02,NO_FX_RATE_FOR_DATE_CURRENCY
1019010,1715,1715,2025-01-20,HUF,6532.31,NO_FX_RATE_FOR_DATE_CURRENCY
1001640,1720,1720,2025-01-20,ISK,8920.87,NO_FX_RATE_FOR_DATE_CURRENCY
1041881,1722,1722,2025-01-20,RON,9323.9,NO_FX_RATE_FOR_DATE_CURRENCY
1005607,1725,1725,2025-01-20,BGN,7013.73,NO_FX_RATE_FOR_DATE_CURRENCY
1043509,1733,1733,2025-01-20,JPY,5301.79,NO_FX_RATE_FOR_DATE_CURRENCY
1032170,1734,1734,2025-01-20,RON,8113.82,NO_FX_RATE_FOR_DATE_CURRENCY
1040615,1743,1743,2025-01-20,TRY,8683.76,NO_FX_RATE_FOR_DATE_CURRENCY
1028102,1746,1746,2025-01-20,CZK,4147.17,NO_FX_RATE_FOR_DATE_CURRENCY
1027723,1752,1752,2025-01-20,GBP,7811.33,NO_FX_RATE_FOR_DATE_CURRENCY
1047282,1762,1762,2025-01-20,CHF,4138.35,NO_FX_RATE_FOR_DATE_CURRENCY
1020922,1767,1767,2025-01-20,BGN,9403.91,NO_FX_RATE_FOR_DATE_CURRENCY
1028578,1774,1774,2025-01-20,AUD,6734.75,NO_FX_RATE_FOR_DATE_CURRENCY
1022848,1787,1787,2025-01-20,ISK,8251.75,NO_FX_RATE_FOR_DATE_CURRENCY
1026431,1793,1793,2025-01-20,NOK,9906.46,NO_FX_RATE_FOR_DATE_CURRENCY
1040786,1794,1794,2025-01-20,SEK,6312.12,NO_FX_RATE_FOR_DATE_CURRENCY
1020272,1795,1795,2025-01-20,SEK,8498.83,NO_FX_RATE_FOR_DATE_CURRENCY
1022357,1806,1806,2025-01-20,ISK,6643.61,NO_FX_RATE_FOR_DATE_CURRENCY
1015633,1810,1810,2025-01-20,CZK,7620.06,NO_FX_RATE_FOR_DATE_CURRENCY
1017013,1812,1812,2025-01-20,AUD,726.51,NO_FX_RATE_FOR_DATE_CURRENCY
1039949,1812,1812,2025-01-20,ISK,2978.32,NO_FX_RATE_FOR_DATE_CURRENCY
1037640,1817,1817,2025-01-20,CHF,4211.93,NO_FX_RATE_FOR_DATE_CURRENCY
1037496,1832,1832,2025-01-20,RON,4324.55,NO_FX_RATE_FOR_DATE_CURRENCY
1049371,1851,1851,2025-01-20,CZK,9062.84,NO_FX_RATE_FOR_DATE_CURRENCY
1042245,1853,1853,2025-01-20,CZK,6637.61,NO_FX_RATE_FOR_DATE_CURRENCY
1051427,1855,1855,2025-01-20,HUF,1731.5,NO_FX_RATE_FOR_DATE_CURRENCY
1050023,1860,1860,2025-01-20,BGN,1713.53,NO_FX_RATE_FOR_DATE_CURRENCY
1015312,1864,1864,2025-01-20,DKK,9249.33,NO_FX_RATE_FOR_DATE_CURRENCY
1008575,1865,1865,2025-01-20,PLN,4950.04,NO_FX_RATE_FOR_DATE_CURRENCY
1044505,1866,1866,2025-01-20,BGN,464.18,NO_FX_RATE_FOR_DATE_CURRENCY
1048547,1871,1871,2025-01-20,GBP,4447.06,NO_FX_RATE_FOR_DATE_CURRENCY
1022411,1888,1888,2025-01-20,SEK,9309.54,NO_FX_RATE_FOR_DATE_CURRENCY
1021816,1895,1895,2025-01-20,CZK,8108.22,NO_FX_RATE_FOR_DATE_CURRENCY
1011744,1901,1901,2025-01-20,ISK,5799.39,NO_FX_RATE_FOR_DATE_CURRENCY
1042742,1906,1906,2025-01-20,HUF,5706.13,NO_FX_RATE_FOR_DATE_CURRENCY
1049291,1916,1916,2025-01-20,NOK,6368.13,NO_FX_RATE_FOR_DATE_CURRENCY
1048583,1918,1918,2025-01-20,GBP,8925.82,NO_FX_RATE_FOR_DATE_CURRENCY
1028211,1925,1925,2025-01-20,RON,8309.75,NO_FX_RATE_FOR_DATE_CURRENCY
1018793,1926,1926,2025-01-20,JPY,1194.78,NO_FX_RATE_FOR_DATE_CURRENCY
1041460,1926,1926,2025-01-20,DKK,6699.62,NO_FX_RATE_FOR_DATE_CURRENCY
1019929,1929,1929,2025-01-20,DKK,8724.05,NO_FX_RATE_FOR_DATE_CURRENCY
1032365,1940,1940,2025-01-20,PLN,7444.0,NO_FX_RATE_FOR_DATE_CURRENCY
1013296,1942,1942,2025-01-20,PLN,1860.56,NO_FX_RATE_FOR_DATE_CURRENCY
1051872,1943,1943,2025-01-20,SEK,46.94,NO_FX_RATE_FOR_DATE_CURRENCY
1021663,1952,1952,2025-01-20,AUD,1788.48,NO_FX_RATE_FOR_DATE_CURRENCY
1016649,1974,1974,2025-01-20,ISK,1381.69,NO_FX_RATE_FOR_DATE_CURRENCY
1052147,1983,1983,2025-01-20,HUF,8442.34,NO_FX_RATE_FOR_DATE_CURRENCY
1019851,2000,2000,2025-01-20,NOK,7769.53,NO_FX_RATE_FOR_DATE_CURRENCY
1039167,2002,2002,2025-01-20,PLN,9720.16,NO_FX_RATE_FOR_DATE_CURRENCY
1045899,2011,2011,2025-01-20,CHF,3197.17,NO_FX_RATE_FOR_DATE_CURRENCY
1040426,2014,2014,2025-01-20,ISK,4753.68,NO_FX_RATE_FOR_DATE_CURRENCY
1020569,2026,2026,2025-01-20,JPY,902.99,NO_FX_RATE_FOR_DATE_CURRENCY
1043414,2042,2042,2025-01-20,AUD,437.47,NO_FX_RATE_FOR_DATE_CURRENCY
1033616,2043,2043,2025-01-20,RON,4249.57,NO_FX_RATE_FOR_DATE_CURRENCY
1054211,2046,2046,2025-01-20,PLN,4936.44,NO_FX_RATE_FOR_DATE_CURRENCY
1027658,2066,2066,2025-01-20,JPY,5251.31,NO_FX_RATE_FOR_DATE_CURRENCY
1039566,2066,2066,2025-01-20,CHF,1716.14,NO_FX_RATE_FOR_DATE_CURRENCY
1000718,2070,2070,2025-01-20,RON,2362.3,NO_FX_RATE_FOR_DATE_CURRENCY
1044712,2073,2073,2025-01-20,JPY,636.45,NO_FX_RATE_FOR_DATE_CURRENCY
1028389,2076,2076,2025-01-20,RON,8010.09,NO_FX_RATE_FOR_DATE_CURRENCY
1055023,2080,2080,2025-01-20,TRY,6120.4,NO_FX_RATE_FOR_DATE_CURRENCY
1007311,2083,2083,2025-01-20,TRY,894.86,NO_FX_RATE_FOR_DATE_CURRENCY
1032272,2089,2089,2025-01-20,GBP,6461.04,NO_FX_RATE_FOR_DATE_CURRENCY
1050278,2102,2102,2025-01-20,AUD,1510.44,NO_FX_RATE_FOR_DATE_CURRENCY
1024907,2109,2109,2025-01-20,PLN,141.84,NO_FX_RATE_FOR_DATE_CURRENCY
1039779,2112,2112,2025-01-20,RON,3552.15,NO_FX_RATE_FOR_DATE_CURRENCY
1055791,2117,2117,2025-01-20,CHF,7282.01,NO_FX_RATE_FOR_DATE_CURRENCY
1055690,2120,2120,2025-01-20,NOK,8256.63,NO_FX_RATE_FOR_DATE_CURRENCY
1014167,2124,2124,2025-01-20,TRY,4464.1,NO_FX_RATE_FOR_DATE_CURRENCY
1038114,2134,2134,2025-01-20,NOK,3117.65,NO_FX_RATE_FOR_DATE_CURRENCY
