account_id,customer_id,account_opening_date,account_type
2834,2834,2014-02-07,current
2835,2835,2010-10-09,savings
2836,2836,2000-10-19,savings
2837,2837,2015-07-24,savings
2838,2838,2018-11-12,current
2839,2839,2014-01-02,savings
2840,2840,2021-07-28,current
2841,2841,2024-12-09,savings
2842,2842,2008-05-25,current
2843,2843,2017-10-14,savings
2844,2844,2010-01-15,current
2845,2845,2004-03-08,savings
2846,2846,2006-03-23,current
2847,2847,2015-05-22,current
2848,2848,1996-09-07,current
2849,2849,2000-02-22,savings
2850,2850,1995-12-01,current
2851,2851,2004-12-01,savings
2852,2852,2002-05-21,savings
2853,2853,2005-11-27,current
2854,2854,2016-05-04,current
2855,2855,1996-02-22,current
2856,2856,2021-08-09,current
2857,2857,2006-11-13,savings
2858,2858,2006-06-22,current
2859,2859,1998-08-02,current
2860,2860,2006-02-22,savings
2861,2861,2020-06-25,current
2862,2862,1999-05-04,savings
2863,2863,1996-05-15,current
2864,2864,2000-11-26,current
2865,2865,2021-10-24,current
2866,2866,2013-10-08,current
2867,2867,2012-04-25,savings
2868,2868,2009-08-06,current
2869,2869,2012-06-23,savings
2870,2870,2012-01-20,savings
2871,2871,2004-12-04,current
2872,2872,2008-10-27,current
2873,2873,2021-07-15,current
2874,2874,2006-07-14,current
2875,2875,2014-04-11,current
2876,2876,2010-08-16,savings
2877,2877,2007-01-09,savings
2878,2878,2007-06-27,current
2879,2879,2014-09-02,current
2880,2880,2020-03-19,savings
2881,2881,2017-12-09,savings
2882,2882,2022-05-07,current
2883,2883,2024-08-01,savings
2884,2884,2019-05-28,current
2885,2885,2005-11-23,savings
2886,2886,1998-06-12,current
2887,2887,2000-05-18,current
2888,2888,1996-12-09,current
2889,2889,2001-03-09,savings
2890,2890,1995-06-23,savings
2891,2891,2020-09-15,savings
2892,2892,1998-05-12,savings
2893,2893,2019-06-21,current
2894,2894,1997-03-14,current
2895,2895,2007-06-07,savings
2896,2896,2001-11-20,savings
2897,2897,2017-08-08,current
2898,2898,2000-12-13,current
2899,2899,2004-06-23,savings
2900,2900,2007-02-01,savings
2901,2901,2003-08-12,savings
2902,2902,2003-01-19,current
2903,2903,2015-10-16,current
2904,2904,2008-12-17,current
2905,2905,2012-04-10,current
2906,2906,2018-08-12,savings
2907,2907,2010-07-18,current
2908,2908,2008-11-28,savings
2909,2909,2007-06-08,current
2910,2910,2002-04-13,savings
2911,2911,1996-08-14,savings
2912,2912,2019-01-04,current
2913,2913,1997-09-22,savings
2914,2914,1995-01-03,savings
2915,2915,1995-12-11,current
2916,2916,2002-09-14,savings
2917,2917,2017-10-18,current
2918,2918,1997-12-22,current
2919,2919,2008-08-08,current
2920,2920,2007-02-07,savings
2921,2921,2015-07-27,savings
2922,2922,2002-07-01,current
2923,2923,2021-12-02,current
2924,2924,2004-09-04,savings
2925,2925,2011-05-12,current
2926,2926,2021-08-19,current
2927,2927,2008-09-04,current
2928,2928,1995-12-19,savings
2929,2929,2008-12-23,savings
2930,2930,2015-06-19,savings
2931,2931,2010-11-23,current
2932,2932,2007-04-06,current
2933,2933,2018-01-01,current
2934,2934,1997-12-25,current
2935,2935,2003-02-10,savings
2936,2936,2006-09-07,savings
2937,2937,2018-12-28,current
2938,2938,2020-05-10,savings
2939,2939,2000-10-07,current
2940,2940,2003-05-03,current
2941,2941,2007-10-17,savings
2942,2942,2011-02-07,savings
2943,2943,1995-08-14,current
2944,2944,1996-11-18,current
2945,2945,2012-01-25,savings
2946,2946,2024-10-15,savings
2947,2947,1998-10-09,savings
2948,2948,2015-08-20,current
2949,2949,2017-07-28,savings
2950,2950,2024-08-11,savings
2951,2951,2006-07-05,savings
2952,2952,2015-02-23,current
2953,2953,1997-11-12,savings
2954,2954,1998-05-10,savings
2955,2955,2015-02-12,savings
2956,2956,2007-01-14,savings
2957,2957,2007-11-28,current
2958,2958,2010-01-22,savings
2959,2959,2011-03-28,current
2960,2960,2018-02-01,savings
2961,2961,2009-11-03,savings
2962,2962,2015-09-18,savings
2963,2963,2021-01-23,savings
2964,2964,2008-06-03,savings
2965,2965,2001-09-14,savings
2966,2966,1999-10-13,current
2967,2967,2001-07-03,current
2968,2968,2007-07-15,current
2969,2969,2002-05-13,current
2970,2970,2019-06-23,current
2971,2971,2021-02-21,savings
2972,2972,2005-11-16,savings
2973,2973,2024-04-19,savings
2974,2974,2012-09-03,savings
2975,2975,2004-01-04,current
2976,2976,1999-09-07,current
2977,2977,1996-01-21,savings
2978,2978,2002-04-16,savings
2979,2979,2006-05-15,current
2980,2980,2005-04-01,current
2981,2981,1999-02-28,savings
2982,2982,2000-06-14,current
2983,2983,2005-03-05,savings
2984,2984,2004-02-08,savings
2985,2985,2010-07-01,current
2986,2986,2009-02-18,current
2987,2987,2009-02-07,savings
2988,2988,2007-07-28,current
2989,2989,2014-03-28,current
2990,2990,2020-03-15,savings
2991,2991,2006-05-21,savings
2992,2992,2013-09-10,savings
2993,2993,2006-08-02,current
2994,2994,1997-05-23,savings
2995,2995,2007-09-20,savings
2996,2996,2024-06-11,savings
2997,2997,1998-11-14,current
2998,2998,2007-08-04,current
2999,2999,2009-01-20,savings
3000,3000,2012-07-04,current
3001,3001,2004-09-18,current
3002,3002,2013-11-21,savings
3003,3003,1996-10-12,current
3004,3004,2011-10-14,current
3005,3005,2017-05-02,savings
3006,3006,2004-03-17,current
3007,3007,1999-09-24,current
3008,3008,2008-01-04,current
3009,3009,2005-04-05,current
3010,3010,2010-04-02,current
3011,3011,2016-03-17,savings
3012,3012,2016-06-25,savings
3013,3013,1999-09-03,current
3014,3014,1999-02-09,savings
3015,3015,2017-10-13,savings
3016,3016,2015-05-09,savings
3017,3017,2013-06-20,savings
3018,3018,2014-11-04,current
3019,3019,1996-03-10,current
3020,3020,2012-06-26,current
3021,3021,2013-08-08,savings
3022,3022,2013-07-23,current
3023,3023,2020-05-11,savings
3024,3024,1995-05-03,current
3025,3025,2016-02-21,current
3026,3026,2010-05-22,savings
3027,3027,1995-11-25,current
3028,3028,1996-10-23,savings
3029,3029,2000-08-05,current
3030,3030,2007-09-05,savings
3031,3031,2015-09-12,savings
3032,3032,2010-07-05,savings
3033,3033,2015-03-25,current
3034,3034,2021-04-22,current
3035,3035,2012-02-22,savings
3036,3036,2020-02-23,savings
3037,3037,2010-12-03,savings
3038,3038,2013-03-15,current
3039,3039,2020-04-08,savings
3040,3040,2007-11-03,current
3041,3041,2019-08-07,current
3042,3042,2019-06-13,current
3043,3043,2021-02-20,savings
3044,3044,2006-05-25,current
3045,3045,2009-04-25,savings
3046,3046,1996-12-10,savings
3047,3047,2009-09-03,current
3048,3048,2002-10-26,current
3049,3049,1999-06-20,savings
3050,3050,2003-06-07,current
3051,3051,2017-02-25,current
3052,3052,2009-11-14,current
3053,3053,2006-06-05,current
3054,3054,2006-12-02,savings
3055,3055,2012-07-13,current
3056,3056,2019-12-06,current
3057,3057,2017-09-07,current
3058,3058,2010-10-05,current
3059,3059,2004-10-04,current
3060,3060,2018-09-12,current
3061,3061,2007-02-23,current
3062,3062,2008-11-26,current
3063,3063,2006-04-25,current
3064,3064,2008-09-14,savings
3065,3065,2010-07-05,savings
3066,3066,2016-01-09,current
3067,3067,2003-06-09,current
3068,3068,2011-02-14,savings
3069,3069,2000-04-27,savings
3070,3070,1995-11-13,current
3071,3071,2008-10-07,savings
3072,3072,2002-05-15,savings
3073,3073,2022-12-09,savings
3074,3074,1996-01-21,savings
3075,3075,2003-10-15,savings
3076,3076,2008-02-25,savings
3077,3077,2014-02-01,savings
3078,3078,2011-09-26,savings
3079,3079,2001-04-10,current
3080,3080,2002-06-06,savings
3081,3081,2015-07-23,current
3082,3082,2010-03-09,savings
3083,3083,2005-06-09,current
3084,3084,2014-10-11,current
3085,3085,2022-05-03,current
3086,3086,2022-11-24,current
3087,3087,2020-08-12,savings
3088,3088,2017-05-10,current
3089,3089,2006-07-03,savings
3090,3090,2011-07-05,current
3091,3091,2004-04-02,savings
3092,3092,1997-07-20,current
3093,3093,2019-09-18,savings
3094,3094,2012-04-17,savings
3095,3095,2021-11-04,current
3096,3096,2015-11-13,savings
3097,3097,2004-03-22,savings
3098,3098,2019-04-22,current
3099,3099,2001-10-22,savings
3100,3100,2019-09-25,current
3101,3101,2023-10-09,current
3102,3102,2021-07-25,savings
3103,3103,2018-12-20,current
3104,3104,1995-01-09,current
3105,3105,1995-09-04,savings
3106,3106,2009-04-24,savings
3107,3107,2020-09-01,savings
3108,3108,2012-09-24,current
3109,3109,2012-07-12,current
3110,3110,2012-09-11,savings
3111,3111,2005-03-08,savings
3112,3112,2008-05-10,savings
3113,3113,2019-04-19,savings
3114,3114,2020-07-16,savings
3115,3115,2009-02-25,savings
3116,3116,2003-11-01,savings
3117,3117,2022-04-27,savings
3118,3118,1998-03-19,savings
3119,3119,2006-12-23,savings
3120,3120,2017-04-14,current
3121,3121,2016-07-09,current
3122,3122,2018-12-06,current
3123,3123,1999-05-19,savings
3124,3124,1999-12-16,savings
3125,3125,2020-05-17,current
3126,3126,2020-04-28,current
3127,3127,2004-11-22,current
3128,3128,1999-08-25,savings
3129,3129,2024-10-11,savings
3130,3130,2006-07-04,current
3131,3131,2005-04-02,savings
3132,3132,2003-09-02,current
3133,3133,2002-08-28,current
3134,3134,2003-12-04,current
3135,3135,2003-12-28,savings
3136,3136,2024-02-04,current
3137,3137,2001-01-10,savings
3138,3138,2003-08-19,current
3139,3139,2017-05-22,current
3140,3140,2015-02-11,savings
3141,3141,2003-10-01,savings
3142,3142,1995-07-19,current
3143,3143,2005-01-20,savings
3144,3144,2010-01-12,current
3145,3145,1999-12-06,current
3146,3146,2016-06-25,savings
3147,3147,2007-05-28,current
3148,3148,2003-06-23,current
3149,3149,1996-05-12,current
3150,3150,2007-12-05,current
3151,3151,1996-10-15,current
3152,3152,2004-03-28,current
3153,3153,2023-12-17,current
3154,3154,1997-04-06,savings
3155,3155,2008-09-20,savings
3156,3156,2019-06-17,current
3157,3157,2000-01-21,current
3158,3158,2019-04-28,savings
3159,3159,2017-09-10,current
3160,3160,2014-08-18,savings
3161,3161,1998-06-04,savings
3162,3162,2007-04-01,savings
3163,3163,1995-04-12,current
3164,3164,2007-03-28,current
3165,3165,2000-10-10,savings
3166,3166,2003-11-24,savings
3167,3167,2007-07-15,current
3168,3168,2004-07-26,current
3169,3169,2005-02-10,savings
3170,3170,2003-09-26,savings
3171,3171,2019-04-17,savings
3172,3172,1997-05-26,current
3173,3173,2009-11-12,current
3174,3174,2000-07-11,savings
3175,3175,1997-01-06,current
3176,3176,2023-12-20,current
3177,3177,2024-09-11,savings
3178,3178,2009-05-08,current
3179,3179,2016-01-14,current
3180,3180,1997-01-13,savings
3181,3181,2003-09-16,savings
3182,3182,2007-05-13,current
3183,3183,2020-11-21,current
3184,3184,2023-01-13,savings
3185,3185,2019-03-06,current
3186,3186,2000-08-16,savings
3187,3187,2021-10-17,savings
3188,3188,2004-04-10,savings
3189,3189,2009-07-18,current
3190,3190,2016-09-17,savings
3191,3191,2022-09-08,current
3192,3192,2004-03-20,savings
3193,3193,2000-02-15,savings
3194,3194,1999-08-28,current
3195,3195,2024-10-13,savings
3196,3196,2020-10-05,savings
3197,3197,2016-06-09,current
3198,3198,2024-01-02,current
3199,3199,2012-11-23,savings
3200,3200,1997-02-05,savings
3201,3201,2011-11-02,current
3202,3202,1997-04-16,savings
3203,3203,1996-03-03,savings
3204,3204,2006-06-25,savings
3205,3205,2023-02-04,current
3206,3206,2024-09-10,current
3207,3207,2013-07-01,current
3208,3208,2009-05-02,current
3209,3209,2005-06-09,savings
3210,3210,2007-07-14,current
3211,3211,2000-03-15,current
3212,3212,2021-01-16,current
3213,3213,2013-08-09,current
3214,3214,2014-04-23,savings
3215,3215,2007-09-18,current
3216,3216,2010-07-23,current
3217,3217,2007-06-14,savings
3218,3218,2000-06-09,savings
3219,3219,2006-05-09,current
3220,3220,1995-03-19,current
3221,3221,2022-07-16,current
3222,3222,2018-07-19,savings
3223,3223,2002-05-22,current
3224,3224,2015-12-09,savings
3225,3225,2006-09-28,savings
3226,3226,2024-07-25,savings
3227,3227,2006-08-26,savings
3228,3228,2023-09-10,current
3229,3229,1998-08-23,savings
3230,3230,2002-05-19,current
3231,3231,2003-04-13,savings
3232,3232,2012-05-26,current
3233,3233,2003-03-27,current
3234,3234,2006-02-19,current
3235,3235,2016-01-14,savings
3236,3236,2000-06-08,savings
3237,3237,2018-06-08,current
3238,3238,2021-08-06,savings
3239,3239,2018-09-25,current
3240,3240,2002-09-07,savings
3241,3241,2018-06-18,savings
3242,3242,2010-05-28,savings
3243,3243,2020-01-15,current
3244,3244,2023-09-20,current
3245,3245,1999-07-11,savings
3246,3246,2024-12-17,current
3247,3247,2003-05-16,savings
3248,3248,2000-04-10,current
3249,3249,2004-06-21,current
3250,3250,2024-07-21,current
3251,3251,2019-12-16,savings
3252,3252,1996-09-10,current
3253,3253,2007-07-22,savings
3254,3254,1998-10-09,savings
3255,3255,2019-03-08,savings
3256,3256,2024-01-03,current
3257,3257,2003-06-05,current
3258,3258,2008-06-19,savings
3259,3259,2016-05-13,current
3260,3260,2024-06-08,savings
3261,3261,2013-03-16,savings
3262,3262,2019-06-15,savings
3263,3263,2016-08-13,current
3264,3264,2005-10-21,current
3265,3265,2004-11-21,current
3266,3266,2024-03-04,savings
3267,3267,2020-11-26,current
3268,3268,2015-09-08,savings
3269,3269,1999-01-25,savings
3270,3270,2015-07-16,current
3271,3271,2014-07-25,current
3272,3272,2011-07-12,savings
3273,3273,1995-07-21,savings
3274,3274,2001-03-28,current
3275,3275,2014-07-05,current
3276,3276,1999-09-02,savings
3277,3277,2014-09-27,current
3278,3278,2011-04-27,current
3279,3279,2007-04-03,savings
3280,3280,2002-01-23,current
3281,3281,2020-12-25,savings
3282,3282,2004-03-14,current
3283,3283,2008-03-08,savings
3284,3284,2000-07-07,savings
3285,3285,2015-02-18,current
3286,3286,2019-01-21,current
3287,3287,2024-11-12,current
3288,3288,2018-07-14,current
3289,3289,2011-11-27,savings
3290,3290,2011-09-03,current
3291,3291,2007-08-22,current
3292,3292,2004-05-06,savings
3293,3293,2022-03-03,savings
3294,3294,2017-09-04,savings
3295,3295,2021-01-21,current
3296,3296,2008-05-15,savings
3297,3297,2009-10-11,current
3298,3298,2015-07-12,savings
3299,3299,2015-01-22,current
3300,3300,2021-01-14,savings
3301,3301,2011-04-22,savings
3302,3302,2017-06-09,current
3303,3303,2015-08-04,current
3304,3304,2009-02-17,current
3305,3305,2003-11-05,savings
3306,3306,2022-10-17,current
3307,3307,2005-10-07,savings
3308,3308,2011-08-19,current
3309,3309,2016-06-02,current
3310,3310,2012-08-13,savings
3311,3311,1997-02-06,savings
3312,3312,2017-12-27,current
3313,3313,2019-02-15,savings
3314,3314,1999-12-07,current
3315,3315,2010-03-26,current
3316,3316,2010-11-27,current
3317,3317,1997-10-23,current
3318,3318,2020-10-14,current
3319,3319,2017-05-08,current
3320,3320,2020-11-20,current
3321,3321,2014-03-03,current
3322,3322,1998-10-28,current
3323,3323,1999-10-08,current
3324,3324,2009-11-01,current
3325,3325,2000-06-11,savings
3326,3326,1998-07-27,savings
3327,3327,2022-07-28,current
3328,3328,2023-04-20,current
3329,3329,1995-11-16,current
3330,3330,2014-12-09,current
3331,3331,2011-04-19,savings
3332,3332,1996-04-23,savings
3333,3333,2001-03-28,savings
3334,3334,2011-04-19,current
3335,3335,1999-04-11,savings
3336,3336,2021-05-08,savings
3337,3337,2003-08-21,savings
3338,3338,2024-04-07,savings
3339,3339,2021-08-20,savings
3340,3340,1996-11-20,current
3341,3341,2015-01-11,savings
3342,3342,2003-08-15,savings
3343,3343,1997-02-06,savings
3344,3344,2007-06-20,current
3345,3345,2023-10-28,savings
3346,3346,2010-02-24,savings
3347,3347,2019-09-06,current
3348,3348,2014-02-27,current
3349,3349,2010-03-18,savings
3350,3350,2007-12-04,savings
3351,3351,2007-06-09,savings
3352,3352,2003-12-20,current
3353,3353,1996-11-23,current
3354,3354,2005-10-28,savings
3355,3355,2018-07-28,savings
3356,3356,2010-01-18,savings
3357,3357,2011-02-12,savings
3358,3358,1995-07-01,savings
3359,3359,1998-08-02,savings
3360,3360,2020-05-05,savings
3361,3361,2001-07-08,savings
3362,3362,2003-02-04,current
3363,3363,1995-01-06,savings
3364,3364,2016-06-01,savings
3365,3365,1997-09-08,current
3366,3366,2019-02-23,current
3367,3367,1996-04-09,current
3368,3368,1999-02-06,savings
3369,3369,2022-09-02,savings
3370,3370,2021-10-14,savings
3371,3371,1997-04-18,current
3372,3372,1997-12-01,savings
3373,3373,2017-08-11,savings
3374,3374,2000-11-24,savings
3375,3375,2021-12-16,savings
3376,3376,2022-11-08,current
3377,3377,2012-10-12,savings
3378,3378,2020-06-28,savings
3379,3379,1995-10-20,savings
3380,3380,2010-05-06,savings
3381,3381,2003-10-26,current
3382,3382,2000-07-04,savings
3383,3383,2012-01-28,current
3384,3384,2010-05-08,savings
3385,3385,1999-10-28,savings
3386,3386,2009-01-06,current
3387,3387,1996-05-17,current
3388,3388,2019-03-16,savings
3389,3389,2005-02-21,current
3390,3390,2009-01-01,savings
3391,3391,2005-05-11,savings
3392,3392,2017-05-04,current
3393,3393,2010-02-18,savings
3394,3394,2012-03-22,savings
3395,3395,2007-05-10,current
3396,3396,2016-04-16,current
3397,3397,2005-01-01,savings
3398,3398,2001-10-07,savings
3399,3399,2022-12-14,savings
3400,3400,1996-09-03,current
3401,3401,1995-02-21,savings
3402,3402,2020-01-20,savings
3403,3403,2018-03-18,current
3404,3404,2013-10-05,savings
3405,3405,2020-12-04,current
3406,3406,2021-04-21,current
3407,3407,1998-06-01,savings
3408,3408,2014-05-17,current
3409,3409,2018-05-21,savings
3410,3410,1997-12-21,savings
3411,3411,2015-10-01,current
3412,3412,1996-07-06,current
3413,3413,2017-05-24,current
3414,3414,1999-03-14,savings
3415,3415,2001-04-28,savings
3416,3416,2001-04-22,current
3417,3417,1995-12-03,savings
3418,3418,2020-12-08,current
3419,3419,2001-04-08,savings
3420,3420,2014-05-16,savings
3421,3421,2017-04-28,savings
3422,3422,1999-01-15,savings
3423,3423,2008-03-18,current
3424,3424,2024-04-22,savings
3425,3425,1996-08-21,current
3426,3426,2004-03-26,savings
3427,3427,2022-11-15,savings
3428,3428,2016-04-13,current
3429,3429,2002-09-19,savings
3430,3430,2004-01-19,current
3431,3431,2006-07-19,savings
3432,3432,2014-01-02,savings
3433,3433,2014-12-02,savings
3434,3434,1999-07-15,current
3435,3435,2020-04-15,savings
3436,3436,2000-02-26,current
3437,3437,2015-09-14,savings
3438,3438,1996-04-05,current
3439,3439,2006-06-13,current
3440,3440,2017-02-04,current
3441,3441,2014-07-03,current
3442,3442,1995-08-16,savings
3443,3443,2002-08-21,current
3444,3444,2007-01-23,current
3445,3445,2000-03-17,savings
3446,3446,1996-10-15,current
3447,3447,1996-10-08,savings
3448,3448,2019-11-16,savings
3449,3449,2018-03-25,savings
3450,3450,2019-11-24,savings
3451,3451,2000-07-04,current
3452,3452,2004-03-28,savings
3453,3453,2012-05-18,current
3454,3454,2003-04-22,savings
3455,3455,2000-04-02,current
3456,3456,2015-02-05,savings
3457,3457,1996-08-25,current
3458,3458,2010-11-26,savings
3459,3459,2024-07-24,current
3460,3460,2001-07-25,current
3461,3461,2006-12-07,current
3462,3462,2016-09-28,savings
3463,3463,2003-11-28,current
3464,3464,2004-10-09,current
3465,3465,2009-03-16,current
3466,3466,2010-11-18,savings
3467,3467,2015-01-02,savings
3468,3468,2011-11-04,current
3469,3469,2009-12-22,current
3470,3470,2018-11-19,current
3471,3471,2014-09-12,current
3472,3472,1995-10-26,current
3473,3473,2023-12-06,savings
3474,3474,2012-06-05,savings
3475,3475,2023-03-03,savings
3476,3476,2003-01-17,savings
3477,3477,2010-04-04,savings
3478,3478,2006-07-17,savings
3479,3479,2020-11-10,current
3480,3480,2004-11-04,savings
3481,3481,1999-11-20,current
3482,3482,2023-10-05,savings
3483,3483,2017-11-18,current
3484,3484,1999-04-04,current
3485,3485,2011-07-26,current
3486,3486,2008-08-08,current
3487,3487,2017-04-07,savings
3488,3488,2014-08-10,savings
3489,3489,2005-05-18,current
3490,3490,2021-09-16,current
3491,3491,2012-11-13,current
3492,3492,2012-08-27,current
3493,3493,2006-10-11,savings
3494,3494,2000-05-23,savings
3495,3495,2019-07-23,current
3496,3496,2024-06-24,current
3497,3497,2014-05-24,current
3498,3498,1995-12-11,current
3499,3499,2019-07-26,current
3500,3500,2019-04-06,current
3501,3501,2022-12-01,savings
3502,3502,2011-01-19,current
3503,3503,2017-03-28,current
3504,3504,2014-11-01,current
3505,3505,2013-08-17,current
3506,3506,2021-04-10,current
3507,3507,2012-06-28,current
3508,3508,2002-01-12,current
3509,3509,1998-09-04,savings
3510,3510,2014-04-22,current
3511,3511,2017-09-11,savings
3512,3512,2019-11-17,current
3513,3513,2021-03-11,savings
3514,3514,1995-08-09,savings
3515,3515,2003-06-26,savings
3516,3516,2016-04-08,savings
3517,3517,2012-02-27,current
3518,3518,2007-04-03,savings
3519,3519,1995-06-05,current
3520,3520,2019-12-19,current
3521,3521,2002-08-02,current
3522,3522,2001-01-09,current
3523,3523,2004-06-16,savings
3524,3524,2018-12-21,current
3525,3525,2016-05-13,savings
3526,3526,2010-11-27,savings
3527,3527,1996-06-23,current
3528,3528,2001-08-01,current
3529,3529,2009-08-20,savings
3530,3530,2017-06-13,savings
3531,3531,2020-03-15,savings
3532,3532,2019-05-24,current
3533,3533,2000-11-18,savings
3534,3534,1999-12-24,current
3535,3535,2019-06-14,savings
3536,3536,2010-09-08,savings
3537,3537,2016-08-10,current
3538,3538,2024-01-23,savings
3539,3539,2008-05-23,current
3540,3540,2006-05-22,savings
3541,3541,2016-08-01,current
3542,3542,1999-08-14,current
3543,3543,2023-12-25,current
3544,3544,1996-04-02,savings
3545,3545,2001-02-04,current
3546,3546,2018-08-17,current
3547,3547,2020-09-21,savings
3548,3548,2019-04-16,current
3549,3549,1996-01-15,current
3550,3550,2021-11-15,savings
3551,3551,2009-04-15,savings
3552,3552,1997-10-03,current
3553,3553,2018-08-16,savings
3554,3554,1996-08-01,savings
3555,3555,2000-10-05,current
3556,3556,2013-06-23,savings
3557,3557,2017-08-23,savings
3558,3558,1998-12-03,current
3559,3559,2018-03-07,savings
3560,3560,1995-02-18,current
3561,3561,2020-06-23,current
3562,3562,2021-12-25,savings
3563,3563,1998-12-15,current
3564,3564,2023-08-06,savings
3565,3565,1996-03-25,current
3566,3566,2001-12-06,current
3567,3567,2022-09-10,savings
3568,3568,2002-10-27,savings
3569,3569,1997-08-23,current
3570,3570,2023-02-01,current
3571,3571,2019-11-10,current
3572,3572,1998-08-11,savings
3573,3573,1999-08-23,savings
3574,3574,2001-12-20,savings
3575,3575,2004-10-16,current
3576,3576,1999-12-09,savings
3577,3577,2005-02-25,savings
3578,3578,2017-10-04,savings
3579,3579,2001-10-01,current
3580,3580,1996-07-03,savings
3581,3581,2023-08-19,current
3582,3582,2014-09-23,savings
3583,3583,1995-10-20,savings
3584,3584,2014-02-20,savings
3585,3585,2022-02-09,savings
3586,3586,2009-10-26,current
3587,3587,2017-12-16,current
3588,3588,2023-04-21,current
3589,3589,2017-06-18,savings
3590,3590,2021-06-12,current
3591,3591,2016-05-06,current
3592,3592,2022-11-23,current
3593,3593,2009-05-25,current
3594,3594,1999-04-25,savings
3595,3595,2021-05-02,savings
3596,3596,2006-10-09,current
3597,3597,2009-04-20,current
3598,3598,2020-02-26,savings
3599,3599,2020-08-15,current
3600,3600,1996-03-22,current
3601,3601,1999-03-11,current
3602,3602,2009-11-15,savings
3603,3603,2004-11-14,savings
3604,3604,2021-06-10,savings
3605,3605,2001-05-03,current
3606,3606,2023-09-17,current
3607,3607,2015-11-23,current
3608,3608,2019-12-01,current
3609,3609,2013-08-01,savings
3610,3610,1997-09-07,savings
3611,3611,2013-06-26,savings
3612,3612,1999-12-09,savings
3613,3613,2004-10-01,savings
3614,3614,2000-09-17,current
3615,3615,2004-09-04,savings
3616,3616,2014-12-25,current
3617,3617,2019-08-18,current
3618,3618,1997-05-19,current
3619,3619,1998-06-20,savings
3620,3620,1998-09-10,savings
3621,3621,2012-01-05,savings
3622,3622,2002-06-05,savings
3623,3623,2004-04-25,current
3624,3624,2001-03-23,savings
3625,3625,2005-01-19,current
3626,3626,2018-06-25,current
3627,3627,2005-02-21,current
3628,3628,2011-02-12,savings
3629,3629,2016-08-19,current
3630,3630,2016-07-20,savings
3631,3631,2006-02-17,savings
3632,3632,2010-01-21,current
3633,3633,2013-02-05,current
3634,3634,2006-11-28,savings
3635,3635,2008-08-27,savings
3636,3636,2008-03-15,current
3637,3637,2021-01-08,savings
3638,3638,2003-12-09,savings
3639,3639,1998-02-21,savings
3640,3640,2007-04-20,savings
3641,3641,2023-05-07,current
3642,3642,1999-07-19,savings
3643,3643,2019-08-08,current
3644,3644,2002-11-03,savings
3645,3645,1999-04-16,savings
3646,3646,2015-11-18,savings
3647,3647,2000-08-07,savings
3648,3648,1996-12-07,savings
3649,3649,2011-03-14,current
3650,3650,2016-10-05,savings
3651,3651,2000-03-11,savings
3652,3652,2000-04-08,savings
3653,3653,2014-08-25,current
3654,3654,2017-05-01,savings
3655,3655,2022-02-02,current
3656,3656,2022-06-22,savings
3657,3657,2017-06-09,current
3658,3658,2006-12-27,current
3659,3659,1995-09-06,current
3660,3660,2003-08-25,current
3661,3661,2024-12-08,savings
3662,3662,1996-01-22,current
3663,3663,1999-05-06,savings
3664,3664,2009-10-04,current
3665,3665,2012-11-15,current
3666,3666,2016-03-22,current
3667,3667,2022-01-13,current
3668,3668,2004-05-16,current
3669,3669,1995-02-07,savings
3670,3670,1997-04-26,current
3671,3671,2006-10-14,savings
3672,3672,2011-02-02,current
3673,3673,2018-04-20,current
3674,3674,2000-11-22,current
3675,3675,2016-05-13,current
3676,3676,2021-06-04,savings
3677,3677,2001-01-05,current
3678,3678,2019-06-20,savings
3679,3679,2000-02-20,savings
3680,3680,1995-08-25,savings
3681,3681,2021-10-12,savings
3682,3682,2011-02-19,savings
3683,3683,1999-05-11,savings
3684,3684,2015-01-25,current
3685,3685,2003-09-28,savings
3686,3686,2014-02-07,savings
3687,3687,2011-08-14,savings
3688,3688,2016-02-04,savings
3689,3689,2003-12-08,savings
3690,3690,2003-02-07,savings
3691,3691,2020-07-22,current
3692,3692,2009-01-01,current
3693,3693,2014-11-06,savings
3694,3694,2009-04-24,savings
3695,3695,2020-01-24,current
3696,3696,2014-03-17,savings
3697,3697,2024-08-19,current
3698,3698,1995-11-11,current
3699,3699,2018-11-02,current
3700,3700,2013-06-05,savings
3701,3701,2019-01-22,current
3702,3702,2002-12-25,current
3703,3703,1998-07-16,savings
3704,3704,2021-02-27,savings
3705,3705,2011-04-08,current
3706,3706,2014-03-03,savings
3707,3707,1996-06-09,savings
3708,3708,2008-07-18,current
3709,3709,2022-12-23,savings
3710,3710,1996-01-04,current
3711,3711,2006-06-25,savings
3712,3712,2000-04-23,current
3713,3713,2001-05-20,savings
3714,3714,2002-12-26,current
3715,3715,2009-03-11,savings
3716,3716,2002-04-01,current
3717,3717,2018-10-19,savings
3718,3718,2000-02-18,savings
3719,3719,2012-10-19,current
3720,3720,2003-05-14,savings
3721,3721,2001-06-25,current
3722,3722,2013-05-15,savings
3723,3723,1998-10-17,savings
3724,3724,2004-03-11,current
3725,3725,2019-03-01,savings
3726,3726,2001-03-22,current
3727,3727,1997-10-18,savings
3728,3728,2015-02-03,current
3729,3729,2012-06-11,savings
3730,3730,2004-02-15,savings
3731,3731,2011-09-16,current
3732,3732,1999-08-25,savings
3733,3733,2018-12-11,savings
3734,3734,2013-10-25,current
