account_id,customer_id,branch_id,account_type,account_opening_date
3924,3924,73,current,1999-12-23
3924,3924,73,current,1999-12-23
3925,3925,53,current,1996-01-01
3925,3925,53,current,1996-01-01
3926,3926,97,current,2022-01-11
3926,3926,97,current,2022-01-11
3927,3927,96,savings,2013-02-18
3927,3927,96,savings,2013-02-18
3928,3928,96,savings,2007-03-18
3928,3928,96,savings,2007-03-18
3929,3929,70,current,2020-05-20
3929,3929,70,current,2020-05-20
3930,3930,62,current,2017-11-16
3930,3930,62,current,2017-11-16
3931,3931,53,current,1996-04-09
3931,3931,53,current,1996-04-09
3932,3932,59,savings,2002-03-22
3932,3932,59,savings,2002-03-22
3933,3933,93,savings,2023-01-24
3933,3933,93,savings,2023-01-24
3934,3934,81,savings,2016-02-06
3934,3934,81,savings,2016-02-06
3935,3935,83,savings,2019-07-19
3935,3935,83,savings,2019-07-19
3936,3936,95,current,2016-01-24
3936,3936,95,current,2016-01-24
3937,3937,83,savings,2008-12-04
3937,3937,83,savings,2008-12-04
3938,3938,23,savings,2022-03-13
3938,3938,23,savings,2022-03-13
3939,3939,47,current,2010-10-25
3939,3939,47,current,2010-10-25
3940,3940,35,current,2002-02-11
3940,3940,35,current,2002-02-11
3941,3941,14,savings,2001-05-16
3941,3941,14,savings,2001-05-16
3942,3942,65,savings,2008-06-24
3942,3942,65,savings,2008-06-24
3943,3943,97,savings,1997-05-21
3943,3943,97,savings,1997-05-21
3944,3944,49,current,2010-02-21
3944,3944,49,current,2010-02-21
3945,3945,36,current,2020-10-18
3945,3945,36,current,2020-10-18
3946,3946,1,current,2015-01-05
3946,3946,1,current,2015-01-05
3947,3947,84,current,2010-03-04
3947,3947,84,current,2010-03-04
3948,3948,22,current,2018-10-13
3948,3948,22,current,2018-10-13
3949,3949,35,savings,1999-06-22
3949,3949,35,savings,1999-06-22
3950,3950,3,savings,2022-03-28
3950,3950,3,savings,2022-03-28
3951,3951,12,savings,2010-11-26
3951,3951,12,savings,2010-11-26
3952,3952,37,savings,2023-01-03
3952,3952,37,savings,2023-01-03
3953,3953,58,savings,2010-01-27
3953,3953,58,savings,2010-01-27
3954,3954,77,savings,2001-10-01
3954,3954,77,savings,2001-10-01
3955,3955,12,savings,2003-07-19
3955,3955,12,savings,2003-07-19
3956,3956,2,current,1997-05-13
3956,3956,2,current,1997-05-13
3957,3957,84,savings,2022-11-11
3957,3957,84,savings,2022-11-11
3958,3958,65,current,1995-04-16
3958,3958,65,current,1995-04-16
3959,3959,58,savings,2019-11-19
3959,3959,58,savings,2019-11-19
3960,3960,60,savings,2015-02-17
3960,3960,60,savings,2015-02-17
3961,3961,41,current,2007-07-17
3961,3961,41,current,2007-07-17
3962,3962,35,current,2016-06-16
3962,3962,35,current,2016-06-16
3963,3963,88,savings,2023-09-18
3963,3963,88,savings,2023-09-18
3964,3964,90,savings,2000-03-18
3964,3964,90,savings,2000-03-18
3965,3965,11,savings,2013-08-19
3965,3965,11,savings,2013-08-19
3966,3966,52,savings,2018-05-22
3966,3966,52,savings,2018-05-22
3967,3967,52,savings,2004-04-07
3967,3967,52,savings,2004-04-07
3968,3968,62,current,2001-09-08
3968,3968,62,current,2001-09-08
3969,3969,63,current,2006-09-10
3969,3969,63,current,2006-09-10
3970,3970,15,current,2023-10-27
3970,3970,15,current,2023-10-27
3971,3971,70,savings,2001-09-05
3971,3971,70,savings,2001-09-05
3972,3972,40,savings,1999-08-19
3972,3972,40,savings,1999-08-19
3973,3973,9,current,2024-02-04
3973,3973,9,current,2024-02-04
3974,3974,70,current,1997-12-22
3974,3974,70,current,1997-12-22
3975,3975,17,savings,2015-09-28
3975,3975,17,savings,2015-09-28
3976,3976,23,savings,2019-03-19
3976,3976,23,savings,2019-03-19
3977,3977,58,savings,2024-05-20
3977,3977,58,savings,2024-05-20
3978,3978,95,savings,2020-07-27
3978,3978,95,savings,2020-07-27
3979,3979,80,savings,2006-06-20
3979,3979,80,savings,2006-06-20
3980,3980,51,current,1999-10-07
3980,3980,51,current,1999-10-07
3981,3981,57,current,2009-10-01
3981,3981,57,current,2009-10-01
3982,3982,86,savings,2007-04-18
3982,3982,86,savings,2007-04-18
3983,3983,16,savings,2023-09-25
3983,3983,16,savings,2023-09-25
3984,3984,45,savings,2024-05-15
3984,3984,45,savings,2024-05-15
3985,3985,61,savings,2024-09-21
3985,3985,61,savings,2024-09-21
3986,3986,12,savings,2006-09-20
3986,3986,12,savings,2006-09-20
3987,3987,73,savings,2022-01-03
3987,3987,73,savings,2022-01-03
3988,3988,6,savings,2011-06-24
3988,3988,6,savings,2011-06-24
3989,3989,4,savings,2021-07-01
3989,3989,4,savings,2021-07-01
3990,3990,81,current,2002-06-12
3990,3990,81,current,2002-06-12
3991,3991,74,savings,1996-06-07
3991,3991,74,savings,1996-06-07
3992,3992,35,current,2010-10-06
3992,3992,35,current,2010-10-06
3993,3993,47,current,2024-09-07
3993,3993,47,current,2024-09-07
3994,3994,85,savings,2016-01-20
3994,3994,85,savings,2016-01-20
3995,3995,19,savings,1997-06-26
3995,3995,19,savings,1997-06-26
3996,3996,27,current,2009-05-10
3996,3996,27,current,2009-05-10
3997,3997,11,savings,2000-11-06
3997,3997,11,savings,2000-11-06
3998,3998,70,savings,2015-01-22
3998,3998,70,savings,2015-01-22
3999,3999,59,savings,2021-07-14
3999,3999,59,savings,2021-07-14
4000,4000,41,current,2020-05-21
4000,4000,41,current,2020-05-21
4001,4001,43,savings,1997-07-14
4001,4001,43,savings,1997-07-14
4002,4002,28,current,2023-09-13
4002,4002,28,current,2023-09-13
4003,4003,63,savings,2006-10-19
4003,4003,63,savings,2006-10-19
4004,4004,67,savings,2004-05-26
4004,4004,67,savings,2004-05-26
4005,4005,45,current,2000-02-08
4005,4005,45,current,2000-02-08
4006,4006,24,current,2014-11-04
4006,4006,24,current,2014-11-04
4007,4007,77,current,2024-07-27
4007,4007,77,current,2024-07-27
4008,4008,64,savings,2010-09-06
4008,4008,64,savings,2010-09-06
4009,4009,79,savings,2002-07-04
4009,4009,79,savings,2002-07-04
4010,4010,73,current,2021-06-16
4010,4010,73,current,2021-06-16
4011,4011,39,current,2013-12-13
4011,4011,39,current,2013-12-13
4012,4012,99,savings,2015-07-08
4012,4012,99,savings,2015-07-08
4013,4013,45,savings,2014-11-17
4013,4013,45,savings,2014-11-17
4014,4014,61,savings,2012-07-08
4014,4014,61,savings,2012-07-08
4015,4015,82,savings,2016-05-18
4015,4015,82,savings,2016-05-18
4016,4016,43,savings,2008-01-02
4016,4016,43,savings,2008-01-02
4017,4017,67,current,1997-08-08
4017,4017,67,current,1997-08-08
4018,4018,92,savings,2001-10-17
4018,4018,92,savings,2001-10-17
4019,4019,80,savings,2009-01-21
4019,4019,80,savings,2009-01-21
4020,4020,42,savings,2006-09-03
4020,4020,42,savings,2006-09-03
4021,4021,41,current,2008-05-22
4021,4021,41,current,2008-05-22
4022,4022,47,current,2023-03-23
4022,4022,47,current,2023-03-23
4023,4023,43,savings,2024-02-05
4023,4023,43,savings,2024-02-05
4024,4024,23,savings,2016-08-21
4024,4024,23,savings,2016-08-21
4025,4025,32,current,2005-07-18
4025,4025,32,current,2005-07-18
4026,4026,74,savings,2018-02-07
4026,4026,74,savings,2018-02-07
4027,4027,57,current,2017-07-02
4027,4027,57,current,2017-07-02
4028,4028,38,current,2001-06-04
4028,4028,38,current,2001-06-04
4029,4029,77,current,2006-08-15
4029,4029,77,current,2006-08-15
4030,4030,15,savings,2000-08-03
4030,4030,15,savings,2000-08-03
4031,4031,28,current,2023-07-07
4031,4031,28,current,2023-07-07
4032,4032,13,savings,1999-09-09
4032,4032,13,savings,1999-09-09
4033,4033,35,current,1996-08-28
4033,4033,35,current,1996-08-28
4034,4034,2,current,1999-04-02
4034,4034,2,current,1999-04-02
4035,4035,61,current,2018-06-07
4035,4035,61,current,2018-06-07
4036,4036,65,current,2020-10-02
4036,4036,65,current,2020-10-02
4037,4037,41,current,1997-08-02
4037,4037,41,current,1997-08-02
4038,4038,96,savings,1997-01-28
4038,4038,96,savings,1997-01-28
4039,4039,94,current,2003-08-04
4039,4039,94,current,2003-08-04
4040,4040,86,current,2001-06-18
4040,4040,86,current,2001-06-18
4041,4041,4,savings,2018-03-20
4041,4041,4,savings,2018-03-20
4042,4042,53,savings,2018-01-09
4042,4042,53,savings,2018-01-09
4043,4043,88,current,2000-12-18
4043,4043,88,current,2000-12-18
4044,4044,14,savings,2008-11-10
4044,4044,14,savings,2008-11-10
4045,4045,17,current,2008-06-13
4045,4045,17,current,2008-06-13
4046,4046,14,current,2005-10-03
4046,4046,14,current,2005-10-03
4047,4047,41,current,2007-10-19
4047,4047,41,current,2007-10-19
4048,4048,62,savings,2000-03-05
4048,4048,62,savings,2000-03-05
4049,4049,52,current,2020-07-03
4049,4049,52,current,2020-07-03
4050,4050,27,savings,1996-08-27
4050,4050,27,savings,1996-08-27
4051,4051,85,current,2024-09-18
4051,4051,85,current,2024-09-18
4052,4052,40,current,2015-06-06
4052,4052,40,current,2015-06-06
4053,4053,35,savings,1997-02-25
4053,4053,35,savings,1997-02-25
4054,4054,90,current,1999-11-08
4054,4054,90,current,1999-11-08
4055,4055,95,current,1996-12-16
4055,4055,95,current,1996-12-16
4056,4056,59,savings,2001-06-08
4056,4056,59,savings,2001-06-08
4057,4057,97,savings,2021-05-08
4057,4057,97,savings,2021-05-08
4058,4058,49,current,2024-12-06
4058,4058,49,current,2024-12-06
4059,4059,63,current,2015-12-06
4059,4059,63,current,2015-12-06
4060,4060,11,savings,2010-04-28
4060,4060,11,savings,2010-04-28
4061,4061,80,current,2015-05-13
4061,4061,80,current,2015-05-13
4062,4062,6,current,2011-09-16
4062,4062,6,current,2011-09-16
4063,4063,98,savings,2013-03-25
4063,4063,98,savings,2013-03-25
4064,4064,41,savings,2007-03-27
4064,4064,41,savings,2007-03-27
4065,4065,32,current,2006-05-23
4065,4065,32,current,2006-05-23
4066,4066,21,savings,2016-06-03
4066,4066,21,savings,2016-06-03
4067,4067,93,savings,2003-10-21
4067,4067,93,savings,2003-10-21
4068,4068,75,savings,1996-03-02
4068,4068,75,savings,1996-03-02
4069,4069,57,current,1995-12-22
4069,4069,57,current,1995-12-22
4070,4070,5,current,2001-01-13
4070,4070,5,current,2001-01-13
4071,4071,91,savings,2005-11-12
4071,4071,91,savings,2005-11-12
4072,4072,28,savings,1995-11-18
4072,4072,28,savings,1995-11-18
4073,4073,95,current,1996-04-20
4073,4073,95,current,1996-04-20
4074,4074,75,current,2022-09-03
4074,4074,75,current,2022-09-03
4075,4075,77,current,2011-12-13
4075,4075,77,current,2011-12-13
4076,4076,70,current,2006-04-07
4076,4076,70,current,2006-04-07
4077,4077,27,savings,2012-11-12
4077,4077,27,savings,2012-11-12
4078,4078,94,savings,2006-07-21
4078,4078,94,savings,2006-07-21
4079,4079,53,current,1998-04-23
4079,4079,53,current,1998-04-23
4080,4080,48,current,1996-09-05
4080,4080,48,current,1996-09-05
4081,4081,83,savings,2012-09-27
4081,4081,83,savings,2012-09-27
4082,4082,78,current,2012-04-08
4082,4082,78,current,2012-04-08
4083,4083,58,current,2020-11-06
4083,4083,58,current,2020-11-06
4084,4084,9,savings,2006-09-23
4084,4084,9,savings,2006-09-23
4085,4085,55,savings,1998-08-25
4085,4085,55,savings,1998-08-25
4086,4086,45,current,2009-10-23
4086,4086,45,current,2009-10-23
4087,4087,28,current,2023-12-27
4087,4087,28,current,2023-12-27
4088,4088,28,current,2010-07-13
4088,4088,28,current,2010-07-13
4089,4089,46,savings,2014-05-10
4089,4089,46,savings,2014-05-10
4090,4090,25,current,2003-10-09
4090,4090,25,current,2003-10-09
4091,4091,26,savings,2016-09-07
4091,4091,26,savings,2016-09-07
4092,4092,62,current,2016-05-06
4092,4092,62,current,2016-05-06
4093,4093,68,current,2022-09-21
4093,4093,68,current,2022-09-21
4094,4094,67,savings,2013-04-10
4094,4094,67,savings,2013-04-10
4095,4095,34,savings,2023-06-19
4095,4095,34,savings,2023-06-19
4096,4096,21,current,1998-10-05
4096,4096,21,current,1998-10-05
4097,4097,81,savings,2012-06-08
4097,4097,81,savings,2012-06-08
4098,4098,34,current,1997-12-10
4098,4098,34,current,1997-12-10
4099,4099,44,savings,2006-02-23
4099,4099,44,savings,2006-02-23
4100,4100,76,savings,2023-05-01
4100,4100,76,savings,2023-05-01
4101,4101,89,current,1999-05-14
4101,4101,89,current,1999-05-14
4102,4102,21,savings,2014-03-24
4102,4102,21,savings,2014-03-24
4103,4103,18,current,2020-05-26
4103,4103,18,current,2020-05-26
4104,4104,36,savings,1998-02-23
4104,4104,36,savings,1998-02-23
4105,4105,70,savings,1997-03-05
4105,4105,70,savings,1997-03-05
4106,4106,84,current,1995-09-18
4106,4106,84,current,1995-09-18
4107,4107,53,current,2014-07-05
4107,4107,53,current,2014-07-05
4108,4108,20,savings,2013-01-13
4108,4108,20,savings,2013-01-13
4109,4109,96,current,2005-10-23
4109,4109,96,current,2005-10-23
4110,4110,95,current,2019-12-18
4110,4110,95,current,2019-12-18
4111,4111,84,current,1996-07-08
4111,4111,84,current,1996-07-08
4112,4112,94,current,2001-03-23
4112,4112,94,current,2001-03-23
4113,4113,3,savings,1995-05-16
4113,4113,3,savings,1995-05-16
4114,4114,84,current,1999-07-15
4114,4114,84,current,1999-07-15
4115,4115,8,savings,2014-10-01
4115,4115,8,savings,2014-10-01
4116,4116,85,current,1999-03-28
4116,4116,85,current,1999-03-28
4117,4117,48,current,2018-03-02
4117,4117,48,current,2018-03-02
4118,4118,23,current,2013-10-23
4118,4118,23,current,2013-10-23
4119,4119,1,current,2023-09-11
4119,4119,1,current,2023-09-11
4120,4120,2,savings,1999-04-26
4120,4120,2,savings,1999-04-26
4121,4121,74,current,1998-07-11
4121,4121,74,current,1998-07-11
4122,4122,37,current,2006-10-13
4122,4122,37,current,2006-10-13
4123,4123,94,savings,2006-08-25
4123,4123,94,savings,2006-08-25
4124,4124,51,current,2003-01-13
4124,4124,51,current,2003-01-13
4125,4125,44,current,2019-07-14
4125,4125,44,current,2019-07-14
4126,4126,24,current,2022-07-27
4126,4126,24,current,2022-07-27
4127,4127,32,current,2014-07-07
4127,4127,32,current,2014-07-07
4128,4128,56,savings,1997-08-03
4128,4128,56,savings,1997-08-03
4129,4129,50,savings,2020-06-11
4129,4129,50,savings,2020-06-11
4130,4130,64,savings,2011-06-01
4130,4130,64,savings,2011-06-01
4131,4131,30,savings,2023-01-16
4131,4131,30,savings,2023-01-16
4132,4132,38,current,2016-09-24
4132,4132,38,current,2016-09-24
4133,4133,78,current,1997-09-09
4133,4133,78,current,1997-09-09
4134,4134,55,savings,2004-04-22
4134,4134,55,savings,2004-04-22
4135,4135,3,current,2023-06-10
4135,4135,3,current,2023-06-10
4136,4136,25,current,2018-09-17
4136,4136,25,current,2018-09-17
4137,4137,45,savings,1997-10-05
4137,4137,45,savings,1997-10-05
4138,4138,62,savings,2016-08-21
4138,4138,62,savings,2016-08-21
4139,4139,7,savings,2013-10-12
4139,4139,7,savings,2013-10-12
4140,4140,81,current,2012-11-15
4140,4140,81,current,2012-11-15
4141,4141,27,current,2001-11-04
4141,4141,27,current,2001-11-04
4142,4142,23,current,2007-07-26
4142,4142,23,current,2007-07-26
4143,4143,32,current,2006-08-20
4143,4143,32,current,2006-08-20
4144,4144,2,current,2005-07-12
4144,4144,2,current,2005-07-12
4145,4145,75,current,2004-11-10
4145,4145,75,current,2004-11-10
4146,4146,34,savings,2014-05-22
4146,4146,34,savings,2014-05-22
4147,4147,52,savings,2013-10-08
4147,4147,52,savings,2013-10-08
4148,4148,61,savings,2015-04-11
4148,4148,61,savings,2015-04-11
4149,4149,34,savings,1998-11-06
4149,4149,34,savings,1998-11-06
4150,4150,7,current,2006-06-13
4150,4150,7,current,2006-06-13
4151,4151,10,savings,2023-06-15
4151,4151,10,savings,2023-06-15
4152,4152,89,savings,2014-09-22
4152,4152,89,savings,2014-09-22
4153,4153,2,savings,2015-06-02
4153,4153,2,savings,2015-06-02
4154,4154,30,savings,2018-06-28
4154,4154,30,savings,2018-06-28
4155,4155,81,current,2022-03-24
4155,4155,81,current,2022-03-24
4156,4156,29,savings,1996-04-19
4156,4156,29,savings,1996-04-19
4157,4157,82,current,2020-12-14
4157,4157,82,current,2020-12-14
4158,4158,60,savings,2018-10-28
4158,4158,60,savings,2018-10-28
4159,4159,99,current,2008-05-25
4159,4159,99,current,2008-05-25
4160,4160,17,savings,2022-09-25
4160,4160,17,savings,2022-09-25
4161,4161,56,current,2002-10-21
4161,4161,56,current,2002-10-21
4162,4162,86,current,2020-09-04
4162,4162,86,current,2020-09-04
4163,4163,51,current,1999-03-23
4163,4163,51,current,1999-03-23
4164,4164,25,savings,2000-09-28
4164,4164,25,savings,2000-09-28
4165,4165,84,savings,2012-05-18
4165,4165,84,savings,2012-05-18
4166,4166,16,savings,1995-11-05
4166,4166,16,savings,1995-11-05
4167,4167,25,current,1996-12-24
4167,4167,25,current,1996-12-24
4168,4168,15,current,2007-10-10
4168,4168,15,current,2007-10-10
4169,4169,79,current,2017-04-27
4169,4169,79,current,2017-04-27
4170,4170,57,savings,1997-01-01
4170,4170,57,savings,1997-01-01
4171,4171,15,savings,1997-01-18
4171,4171,15,savings,1997-01-18
4172,4172,56,current,2006-09-02
4172,4172,56,current,2006-09-02
4173,4173,82,savings,2000-11-19
4173,4173,82,savings,2000-11-19
4174,4174,37,current,2020-12-21
4174,4174,37,current,2020-12-21
4175,4175,65,savings,2017-10-14
4175,4175,65,savings,2017-10-14
4176,4176,33,current,2023-08-09
4176,4176,33,current,2023-08-09
4177,4177,3,current,2007-07-16
4177,4177,3,current,2007-07-16
4178,4178,49,current,2015-12-17
4178,4178,49,current,2015-12-17
4179,4179,22,savings,1997-10-26
4179,4179,22,savings,1997-10-26
4180,4180,54,savings,2012-06-24
4180,4180,54,savings,2012-06-24
4181,4181,21,current,2006-05-09
4181,4181,21,current,2006-05-09
4182,4182,27,savings,1999-01-22
4182,4182,27,savings,1999-01-22
4183,4183,4,savings,1998-11-06
4183,4183,4,savings,1998-11-06
4184,4184,99,current,2013-07-09
4184,4184,99,current,2013-07-09
4185,4185,1,savings,2021-03-18
4185,4185,1,savings,2021-03-18
4186,4186,4,savings,2006-05-04
4186,4186,4,savings,2006-05-04
4187,4187,55,savings,1996-05-03
4187,4187,55,savings,1996-05-03
4188,4188,24,savings,2008-09-18
4188,4188,24,savings,2008-09-18
4189,4189,29,current,1999-02-16
4189,4189,29,current,1999-02-16
4190,4190,22,savings,2023-09-03
4190,4190,22,savings,2023-09-03
4191,4191,23,savings,1996-01-28
4191,4191,23,savings,1996-01-28
4192,4192,85,savings,2011-11-19
4192,4192,85,savings,2011-11-19
4193,4193,78,current,2019-06-01
4193,4193,78,current,2019-06-01
4194,4194,8,current,2024-04-21
4194,4194,8,current,2024-04-21
4195,4195,58,current,2001-12-22
4195,4195,58,current,2001-12-22
4196,4196,80,savings,2013-05-01
4196,4196,80,savings,2013-05-01
4197,4197,99,current,1999-02-14
4197,4197,99,current,1999-02-14
4198,4198,88,savings,2018-09-28
4198,4198,88,savings,2018-09-28
4199,4199,59,current,2018-12-14
4199,4199,59,current,2018-12-14
4200,4200,90,current,2018-08-12
4200,4200,90,current,2018-08-12
4201,4201,7,savings,2016-08-22
4201,4201,7,savings,2016-08-22
4202,4202,25,current,2011-11-22
4202,4202,25,current,2011-11-22
4203,4203,45,current,2005-03-17
4203,4203,45,current,2005-03-17
4204,4204,90,current,2002-12-03
4204,4204,90,current,2002-12-03
4205,4205,26,current,2016-05-17
4205,4205,26,current,2016-05-17
4206,4206,30,current,1997-03-21
4206,4206,30,current,1997-03-21
4207,4207,66,savings,2004-11-04
4207,4207,66,savings,2004-11-04
4208,4208,53,savings,2014-02-17
4208,4208,53,savings,2014-02-17
4209,4209,73,current,2021-04-16
4209,4209,73,current,2021-04-16
4210,4210,39,savings,2016-12-07
4210,4210,39,savings,2016-12-07
4211,4211,11,savings,1997-12-24
4211,4211,11,savings,1997-12-24
4212,4212,79,current,2018-06-11
4212,4212,79,current,2018-06-11
4213,4213,12,current,1997-01-22
4213,4213,12,current,1997-01-22
4214,4214,99,savings,1997-11-07
4214,4214,99,savings,1997-11-07
4215,4215,50,current,2012-07-15
4215,4215,50,current,2012-07-15
4216,4216,56,savings,1998-03-14
4216,4216,56,savings,1998-03-14
4217,4217,40,savings,2014-12-10
4217,4217,40,savings,2014-12-10
4218,4218,16,current,2023-02-24
4218,4218,16,current,2023-02-24
4219,4219,49,current,2017-07-27
4219,4219,49,current,2017-07-27
4220,4220,32,savings,2014-11-04
4220,4220,32,savings,2014-11-04
4221,4221,82,savings,2001-02-01
4221,4221,82,savings,2001-02-01
4222,4222,45,current,2004-01-11
4222,4222,45,current,2004-01-11
4223,4223,85,current,2003-01-24
4223,4223,85,current,2003-01-24
4224,4224,80,current,1996-04-26
4224,4224,80,current,1996-04-26
4225,4225,71,current,2003-10-10
4225,4225,71,current,2003-10-10
4226,4226,5,current,2014-09-06
4226,4226,5,current,2014-09-06
4227,4227,44,current,2006-01-10
4227,4227,44,current,2006-01-10
4228,4228,41,savings,2007-06-03
4228,4228,41,savings,2007-06-03
4229,4229,97,savings,1995-12-12
4229,4229,97,savings,1995-12-12
4230,4230,95,current,2011-08-02
4230,4230,95,current,2011-08-02
4231,4231,85,savings,2015-02-28
4231,4231,85,savings,2015-02-28
4232,4232,67,savings,2005-01-16
4232,4232,67,savings,2005-01-16
4233,4233,74,savings,2010-04-15
4233,4233,74,savings,2010-04-15
4234,4234,75,savings,2007-09-17
4234,4234,75,savings,2007-09-17
4235,4235,22,savings,2014-12-13
4235,4235,22,savings,2014-12-13
4236,4236,17,savings,2019-06-21
4236,4236,17,savings,2019-06-21
4237,4237,89,savings,1995-02-09
4237,4237,89,savings,1995-02-09
4238,4238,92,savings,2006-01-15
4238,4238,92,savings,2006-01-15
4239,4239,50,current,2021-07-08
4239,4239,50,current,2021-07-08
4240,4240,84,current,1999-06-20
4240,4240,84,current,1999-06-20
4241,4241,94,current,2018-10-01
4241,4241,94,current,2018-10-01
4242,4242,31,current,2022-07-26
4242,4242,31,current,2022-07-26
4243,4243,13,savings,2009-01-05
4243,4243,13,savings,2009-01-05
4244,4244,74,current,2001-10-15
4244,4244,74,current,2001-10-15
4245,4245,51,current,2006-01-04
4245,4245,51,current,2006-01-04
4246,4246,33,savings,2015-08-16
4246,4246,33,savings,2015-08-16
4247,4247,20,current,2012-12-22
4247,4247,20,current,2012-12-22
4248,4248,48,current,2011-12-25
4248,4248,48,current,2011-12-25
4249,4249,78,savings,1999-10-23
4249,4249,78,savings,1999-10-23
4250,4250,72,current,2016-11-12
4250,4250,72,current,2016-11-12
4251,4251,72,current,2019-08-25
4251,4251,72,current,2019-08-25
4252,4252,92,savings,2000-04-27
4252,4252,92,savings,2000-04-27
4253,4253,74,savings,1998-03-09
4253,4253,74,savings,1998-03-09
4254,4254,14,current,1998-04-13
4254,4254,14,current,1998-04-13
4255,4255,62,current,2022-07-07
4255,4255,62,current,2022-07-07
4256,4256,51,current,2019-05-17
4256,4256,51,current,2019-05-17
4257,4257,78,savings,2010-07-04
4257,4257,78,savings,2010-07-04
4258,4258,70,current,2017-02-21
4258,4258,70,current,2017-02-21
4259,4259,98,current,2018-12-13
4259,4259,98,current,2018-12-13
4260,4260,81,current,2005-02-05
4260,4260,81,current,2005-02-05
4261,4261,21,current,2003-06-26
4261,4261,21,current,2003-06-26
4262,4262,92,savings,2020-07-24
4262,4262,92,savings,2020-07-24
4263,4263,38,savings,1996-03-10
4263,4263,38,savings,1996-03-10
4264,4264,15,current,2021-08-06
4264,4264,15,current,2021-08-06
4265,4265,36,current,2020-05-22
4265,4265,36,current,2020-05-22
4266,4266,9,savings,1999-05-02
4266,4266,9,savings,1999-05-02
4267,4267,99,savings,2000-07-16
4267,4267,99,savings,2000-07-16
4268,4268,59,savings,2013-02-20
4268,4268,59,savings,2013-02-20
4269,4269,82,savings,2007-02-13
4269,4269,82,savings,2007-02-13
4270,4270,54,current,2008-12-06
4270,4270,54,current,2008-12-06
4271,4271,17,savings,2006-11-06
4271,4271,17,savings,2006-11-06
4272,4272,82,savings,2021-06-07
4272,4272,82,savings,2021-06-07
4273,4273,4,current,2013-10-05
4273,4273,4,current,2013-10-05
4274,4274,84,current,1999-11-21
4274,4274,84,current,1999-11-21
4275,4275,13,current,1997-02-23
4275,4275,13,current,1997-02-23
4276,4276,75,current,2015-11-02
4276,4276,75,current,2015-11-02
4277,4277,43,current,2023-03-27
4277,4277,43,current,2023-03-27
4278,4278,97,current,2024-09-13
4278,4278,97,current,2024-09-13
4279,4279,92,current,2014-08-02
4279,4279,92,current,2014-08-02
4280,4280,8,savings,2014-12-23
4280,4280,8,savings,2014-12-23
4281,4281,20,savings,2014-09-07
4281,4281,20,savings,2014-09-07
4282,4282,82,current,1995-04-27
4282,4282,82,current,1995-04-27
4283,4283,71,savings,1999-06-22
4283,4283,71,savings,1999-06-22
4284,4284,61,savings,2000-12-14
4284,4284,61,savings,2000-12-14
4285,4285,44,current,2004-02-24
4285,4285,44,current,2004-02-24
4286,4286,97,savings,2014-02-25
4286,4286,97,savings,2014-02-25
4287,4287,51,savings,2021-01-21
4287,4287,51,savings,2021-01-21
4288,4288,58,savings,2002-02-06
4288,4288,58,savings,2002-02-06
4289,4289,75,savings,2002-08-26
4289,4289,75,savings,2002-08-26
4290,4290,30,current,2019-10-05
4290,4290,30,current,2019-10-05
4291,4291,99,savings,2023-11-12
4291,4291,99,savings,2023-11-12
4292,4292,84,savings,2001-05-22
4292,4292,84,savings,2001-05-22
4293,4293,10,current,1995-10-09
4293,4293,10,current,1995-10-09
4294,4294,94,savings,2004-07-28
4294,4294,94,savings,2004-07-28
4295,4295,18,current,1999-03-14
4295,4295,18,current,1999-03-14
4296,4296,25,savings,2002-07-16
4296,4296,25,savings,2002-07-16
4297,4297,96,savings,1999-05-04
4297,4297,96,savings,1999-05-04
4298,4298,34,current,2001-08-11
4298,4298,34,current,2001-08-11
4299,4299,44,current,2009-03-09
4299,4299,44,current,2009-03-09
4300,4300,39,current,2009-08-13
4300,4300,39,current,2009-08-13
4301,4301,95,savings,2017-02-28
4301,4301,95,savings,2017-02-28
4302,4302,92,current,2008-05-11
4302,4302,92,current,2008-05-11
4303,4303,90,current,2015-06-09
4303,4303,90,current,2015-06-09
4304,4304,68,savings,2002-11-25
4304,4304,68,savings,2002-11-25
4305,4305,43,current,2024-06-28
4305,4305,43,current,2024-06-28
4306,4306,20,savings,2009-06-24
4306,4306,20,savings,2009-06-24
4307,4307,72,savings,2021-11-14
4307,4307,72,savings,2021-11-14
4308,4308,2,current,2020-10-05
4308,4308,2,current,2020-10-05
4309,4309,27,current,1999-10-06
4309,4309,27,current,1999-10-06
4310,4310,34,savings,2021-04-01
4310,4310,34,savings,2021-04-01
4311,4311,55,current,2023-02-14
4311,4311,55,current,2023-02-14
4312,4312,36,savings,2011-02-21
4312,4312,36,savings,2011-02-21
4313,4313,85,current,2007-04-02
4313,4313,85,current,2007-04-02
4314,4314,72,current,2016-11-16
4314,4314,72,current,2016-11-16
4315,4315,87,savings,2007-06-14
4315,4315,87,savings,2007-06-14
4316,4316,72,savings,2018-10-05
4316,4316,72,savings,2018-10-05
4317,4317,69,current,2011-09-21
4317,4317,69,current,2011-09-21
4318,4318,65,savings,2009-04-15
4318,4318,65,savings,2009-04-15
4319,4319,85,current,2009-11-02
4319,4319,85,current,2009-11-02
4320,4320,44,current,2015-04-12
4320,4320,44,current,2015-04-12
4321,4321,43,savings,2004-06-06
4321,4321,43,savings,2004-06-06
4322,4322,74,savings,2021-10-28
4322,4322,74,savings,2021-10-28
