transaction_id;account_id;customer_id;branch_id;transaction_date;currency_code;amount_original;amount_eur
1030635;2150;2150;65;2025-02-14;NOK;571,98;47,67
1030660;3521;3521;94;2025-01-22;GBP;8087,73;9645,59
1030685;4285;4285;44;2025-02-04;CZK;6306,08;252,24
1030705;344;344;28;2025-02-25;RON;5041,15;1008,23
1030708;3138;3138;45;2025-02-08;HUF;3551,17;8,89
1030710;114;114;33;2025-01-17;BGN;9404,92;4702,46
1030723;854;854;85;2025-02-25;TRY;1339,01;33,48
1030726;4128;4128;56;2025-02-09;TRY;2459,04;61,48
1030749;2023;2023;47;2025-02-16;CHF;8709,62;9156,46
1030753;2905;2905;36;2025-03-10;CZK;1747,61;69,9
1030763;1738;1738;10;2025-02-03;JPY;4769,58;29,92
1030781;3663;3663;7;2025-01-12;JPY;8177,58;51,31
1030783;1196;1196;46;2025-01-02;SEK;6077,21;552,47
1030813;3309;3309;22;2025-02-09;HUF;8268,67;20,7
1030827;3448;3448;62;2025-01-31;NOK;9216,70;768,06
1030829;1821;1821;65;2025-02-19;JPY;2760,49;17,32
1030831;4017;4017;67;2025-02-19;NOK;7173,36;597,78
1030867;4194;4194;8;2025-01-29;PLN;6472,37;1618,09
1030878;372;372;99;2025-02-24;BGN;7553,02;3776,51
1030882;3263;3263;57;2025-02-11;GBP;3981,89;4748,88
1030907;225;225;11;2025-01-21;ISK;4069,10;27,7
1030908;4382;4382;27;2025-02-23;TRY;3215,52;80,39
1030931;4206;4206;30;2025-01-11;SEK;911,25;82,84
1030943;1986;1986;63;2025-01-15;TRY;2687,20;67,18
1030949;4252;4252;92;2025-03-04;RON;3495,03;699,01
1030956;4359;4359;78;2025-02-20;SEK;3445,38;313,22
1030958;1003;1003;93;2025-01-12;AUD;4584,26;2292,13
1030969;4582;4582;87;2025-03-05;AUD;2515,78;1257,89
1030974;3279;3279;79;2025-02-07;TRY;2233,03;55,83
1030980;3895;3895;39;2025-03-08;JPY;8619,40;54,08
1031044;762;762;54;2025-02-17;RON;2904,68;580,94
1031058;384;384;68;2025-01-16;ISK;2474,73;16,85
1031074;2913;2913;87;2025-01-24;PLN;6377,25;1594,31
1031086;4706;4706;52;2025-01-13;BGN;7663,50;3831,75
1031117;2332;2332;29;2025-02-20;HUF;7386,91;18,49
1031134;4717;4717;24;2025-02-27;JPY;1841,87;11,56
1031135;4329;4329;82;2025-01-19;BGN;9262,54;4631,27
1031144;868;868;75;2025-01-05;GBP;6622,14;7897,7
1031174;3405;3405;39;2025-01-15;CZK;7400,40;296,02
1031184;2771;2771;94;2025-01-10;TRY;7391,47;184,79
1031201;3600;3600;13;2025-01-23;ISK;5510,92;37,51
1031203;2584;2584;61;2025-02-09;DKK;948,78;135,54
1031223;1584;1584;85;2025-03-08;HUF;1234,44;3,09
1031244;3806;3806;77;2025-02-26;BGN;8584,58;4292,29
1031257;1050;1050;28;2025-02-19;ISK;6456,87;43,95
1031258;3018;3018;45;2025-01-28;NOK;1860,36;155,03
1031286;2445;2445;63;2025-01-13;ISK;6356,30;43,27
1031305;132;132;36;2025-01-30;SEK;4102,10;372,92
1031327;3470;3470;80;2025-02-10;ISK;2363,72;16,09
1031334;1562;1562;31;2025-02-06;DKK;7235,86;1033,69
1031355;2246;2246;94;2025-02-28;TRY;539,41;13,49
1031358;3993;3993;47;2025-02-23;TRY;5963,71;149,09
1031361;1528;1528;41;2025-03-06;HUF;2789,14;6,98
1031390;899;899;32;2025-02-19;BGN;8496,09;4248,05
1031423;252;252;51;2025-01-22;CZK;2037,99;81,52
1031424;4847;4847;40;2025-01-14;HUF;2235,57;5,6
1031425;2805;2805;55;2025-01-07;PLN;8413,41;2103,35
1031428;1731;1731;28;2025-02-14;HUF;5597,08;14,01
1031434;2304;2304;88;2025-01-23;HUF;8467,05;21,2
1031437;272;272;57;2025-02-21;RON;7306,74;1461,35
1031441;1715;1715;83;2025-01-18;ISK;8410,63;57,25
1031493;2337;2337;6;2025-02-11;CHF;6291,74;6614,53
1031498;1259;1259;36;2025-01-30;NOK;5641,92;470,16
1031528;1893;1893;20;2025-01-02;BGN;9717,06;4858,53
1031531;2458;2458;36;2025-02-12;HUF;2689,77;6,73
1031559;4806;4806;76;2025-01-05;NOK;8599,74;716,65
1031568;2507;2507;12;2025-02-20;SEK;9602,31;872,94
1031582;4223;4223;85;2025-02-12;AUD;6806,81;3403,41
1031592;2495;2495;8;2025-02-05;GBP;7737,11;9227,43
1031605;1223;1223;59;2025-01-24;ISK;3179,87;21,65
1031610;800;800;92;2025-02-23;TRY;1973,11;49,33
1031623;4891;4891;57;2025-03-09;NOK;7408,35;617,36
1031625;2011;2011;67;2025-01-15;NOK;7639,98;636,67
1031632;3350;3350;99;2025-02-18;BGN;1050,18;525,09
1031654;2431;2431;41;2025-01-28;CHF;1445,72;1519,89
1031663;4526;4526;15;2025-01-21;DKK;5216,48;745,21
1031670;2122;2122;45;2025-02-08;PLN;6813,81;1703,45
1031714;2507;2507;12;2025-02-05;JPY;4275,34;26,82
1031727;2078;2078;66;2025-01-06;ISK;8780,06;59,77
1031748;1539;1539;14;2025-01-02;RON;1543,83;308,77
1031758;4920;4920;73;2025-02-09;ISK;2141,14;14,58
1031777;962;962;16;2025-02-15;RON;223,77;44,75
1031791;1774;1774;19;2025-01-09;ISK;6653,60;45,29
1031821;491;491;44;2025-03-02;GBP;4942,59;5894,63
1031862;3912;3912;79;2025-01-11;NOK;6509,38;542,45
1031865;3147;3147;97;2025-02-20;GBP;5403,50;6444,32
1031870;4839;4839;1;2025-01-23;CZK;7304,25;292,17
1031874;71;71;22;2025-01-03;ISK;6203,29;42,23
1031878;3842;3842;67;2025-02-03;RON;718,37;143,67
1031913;1020;1020;32;2025-01-06;SEK;2416,79;219,71
1031921;3233;3233;26;2025-02-08;TRY;2589,18;64,73
1031949;2600;2600;71;2025-03-01;GBP;245,33;292,59
1031963;509;509;83;2025-02-21;SEK;4257,99;387,09
1032015;2521;2521;77;2025-03-02;TRY;5997,69;149,94
1032018;498;498;74;2025-02-23;HUF;9987,49;25,0
1032025;467;467;15;2025-03-01;NOK;5450,50;454,21
1032054;3032;3032;69;2025-01-13;CHF;4900,45;5151,86
1032074;112;112;78;2025-01-10;AUD;1814,34;907,17
1032101;4784;4784;25;2025-02-08;DKK;770,91;110,13
1032105;3748;3748;38;2025-01-11;NOK;1895,95;158,0
1032113;427;427;31;2025-02-10;BGN;6495,06;3247,53
1032114;3339;3339;3;2025-01-02;NOK;8437,05;703,09
1032132;4447;4447;64;2025-02-01;CZK;4085,39;163,42
1032138;1511;1511;16;2025-01-15;CHF;7800,54;8200,74
1032142;3992;3992;35;2025-03-05;AUD;3175,18;1587,59
1032154;2797;2797;69;2025-02-12;NOK;74,62;6,22
1032166;3643;3643;26;2025-01-09;BGN;9285,39;4642,7
1032206;2868;2868;19;2025-02-12;DKK;1503,42;214,77
1032208;2470;2470;54;2025-01-13;CZK;8652,98;346,12
1032274;4715;4715;77;2025-02-15;CHF;912,11;958,9
1032335;3896;3896;90;2025-01-23;BGN;3553,85;1776,93
1032336;1188;1188;24;2025-03-10;HUF;6030,62;15,1
1032404;3472;3472;31;2025-02-02;HUF;7154,16;17,91
1032409;2034;2034;42;2025-01-21;JPY;1958,64;12,29
1032471;2759;2759;92;2025-02-09;TRY;2372,45;59,31
1032476;1234;1234;48;2025-01-08;BGN;9574,88;4787,44
1032480;4481;4481;36;2025-01-14;PLN;3139,79;784,95
1032485;4873;4873;86;2025-02-27;NOK;7682,73;640,23
1032504;3443;3443;45;2025-02-10;DKK;9382,82;1340,4
1032508;987;987;63;2025-02-08;PLN;4695,37;1173,84
1032513;3176;3176;97;2025-01-28;JPY;7778,51;48,8
1032554;4464;4464;74;2025-01-23;CHF;8496,93;8932,85
1032568;3325;3325;99;2025-01-05;NOK;6686,65;557,22
1032598;718;718;68;2025-01-06;AUD;5044,33;2522,17
1032624;3038;3038;22;2025-01-18;GBP;4808,30;5734,48
1032659;775;775;34;2025-02-13;DKK;6171,16;881,59
1032684;4490;4490;85;2025-01-28;GBP;6713,65;8006,83
1032734;227;227;51;2025-01-01;RON;9156,43;1831,29
1032752;3137;3137;9;2025-01-21;BGN;2814,49;1407,25
1032766;3360;3360;47;2025-01-20;CHF;2308,68;2427,12
1032769;3714;3714;63;2025-01-02;ISK;3110,98;21,18
1032776;2814;2814;97;2025-02-05;GBP;8383,44;9998,26
1032779;1631;1631;71;2025-03-01;DKK;4053,38;579,05
1032783;3425;3425;49;2025-02-11;HUF;8029,21;20,1
1032785;1248;1248;59;2025-02-18;TRY;9465,51;236,64
1032788;3162;3162;31;2025-01-19;DKK;3561,72;508,82
1032795;4889;4889;99;2025-01-23;ISK;3044,63;20,73
1032826;4734;4734;70;2025-01-13;DKK;4504,02;643,43
1032835;662;662;12;2025-02-21;RON;7183,34;1436,67
1032847;876;876;70;2025-02-06;RON;8453,75;1690,75
1032858;3959;3959;58;2025-01-31;JPY;7055,08;44,26
1032868;1166;1166;68;2025-02-15;BGN;5457,69;2728,85
1032880;4363;4363;53;2025-03-02;PLN;4609,94;1152,48
1032881;1095;1095;37;2025-01-16;AUD;9016,31;4508,16
1032970;3602;3602;24;2025-01-23;TRY;1462,63;36,57
1032971;193;193;60;2025-02-03;SEK;8507,49;773,41
1032984;2227;2227;90;2025-03-05;SEK;8215,98;746,91
1032989;170;170;87;2025-03-02;RON;5465,61;1093,12
1032993;196;196;88;2025-01-08;GBP;7740,56;9231,55
1033005;2496;2496;55;2025-01-09;AUD;9878,18;4939,09
1033011;2526;2526;90;2025-01-25;GBP;5200,58;6202,32
1033017;3481;3481;70;2025-02-21;NOK;5528,97;460,75
1033035;2251;2251;68;2025-02-18;BGN;7974,59;3987,3
1033043;2672;2672;9;2025-02-23;JPY;1463,98;9,18
1033044;1719;1719;18;2025-03-08;ISK;9585,30;65,25
1033060;3996;3996;27;2025-01-13;ISK;3677,28;25,03
1033077;497;497;34;2025-01-12;RON;7426,36;1485,27
1033110;1663;1663;43;2025-02-28;ISK;6414,63;43,67
1033170;1407;1407;95;2025-03-08;AUD;2950,18;1475,09
1033178;2818;2818;64;2025-01-06;CZK;8757,31;350,29
1033179;3491;3491;47;2025-02-15;AUD;4530,34;2265,17
1033183;3990;3990;81;2025-03-01;HUF;2805,62;7,02
1000013;1273;1273;70;2025-02-18;NOK;8899,43;741,62
1000027;3048;3048;90;2025-01-21;RON;2574,91;514,98
1000028;4260;4260;81;2025-03-02;PLN;5245,19;1311,3
1000031;1632;1632;67;2025-01-18;DKK;8369,08;1195,58
1000032;4275;4275;13;2025-02-23;CZK;7544,06;301,76
1000041;3627;3627;53;2025-01-07;CZK;3396,85;135,87
1000045;4040;4040;86;2025-01-18;TRY;4193,99;104,85
1000046;1066;1066;17;2025-03-04;DKK;8588,35;1226,91
1000050;1548;1548;56;2025-02-17;CHF;125,75;132,2
1000075;3594;3594;67;2025-03-05;NOK;7029,08;585,76
1000081;2009;2009;81;2025-02-05;JPY;4689,88;29,42
1000113;4507;4507;74;2025-01-30;HUF;8176,35;20,47
1000115;3734;3734;96;2025-03-10;HUF;1936,97;4,85
1000129;3545;3545;43;2025-02-28;PLN;8930,37;2232,59
1000142;995;995;79;2025-02-02;DKK;1121,63;160,23
1000146;1916;1916;61;2025-01-26;PLN;8992,83;2248,21
1000149;3948;3948;22;2025-02-03;TRY;3594,18;89,85
1000209;2976;2976;15;2025-01-05;ISK;7537,60;51,31
1000223;1128;1128;78;2025-02-23;NOK;8919,67;743,31
1000224;3630;3630;9;2025-01-10;NOK;9956,39;829,7
1000228;328;328;98;2025-01-08;TRY;4452,98;111,32
1000245;1510;1510;61;2025-01-12;CZK;842,50;33,7
1000287;2769;2769;48;2025-01-14;NOK;6406,53;533,88
1000288;2980;2980;88;2025-01-12;NOK;3692,76;307,73
1000316;278;278;70;2025-01-29;JPY;2746,78;17,23
1000320;2635;2635;70;2025-02-07;BGN;4259,93;2129,97
1000325;2412;2412;87;2025-02-05;SEK;5660,94;514,63
1000355;540;540;31;2025-01-19;SEK;26,56;2,41
1000410;4464;4464;74;2025-01-30;RON;2331,02;466,2
1000411;3696;3696;20;2025-02-07;PLN;8774,60;2193,65
1000421;1892;1892;38;2025-02-02;JPY;5544,96;34,79
1000436;2183;2183;49;2025-02-20;JPY;2225,67;13,96
1000449;3975;3975;17;2025-01-08;AUD;7559,82;3779,91
1000498;1773;1773;83;2025-02-24;RON;5400,31;1080,06
1000503;644;644;24;2025-02-26;CHF;7538,27;7925,01
1000523;3539;3539;25;2025-01-03;ISK;6845,03;46,6
1000550;4880;4880;89;2025-01-22;NOK;4345,60;362,13
1000554;730;730;88;2025-01-10;NOK;145,97;12,16
1000629;28;28;29;2025-03-07;GBP;9054,20;10798,22
1000630;3377;3377;82;2025-01-24;CZK;7792,93;311,72
1000637;2274;2274;59;2025-02-24;JPY;5255,90;32,98
1000640;3163;3163;48;2025-03-08;DKK;2509,23;358,46
1000678;635;635;37;2025-03-09;AUD;1900,17;950,09
1000704;4201;4201;7;2025-01-24;PLN;3767,00;941,75
1000710;2736;2736;73;2025-01-24;HUF;7152,05;17,9
1000725;2082;2082;77;2025-03-02;RON;7660,51;1532,1
1000728;2582;2582;52;2025-02-24;CZK;435,80;17,43
1000773;445;445;35;2025-01-15;ISK;8243,31;56,12
1000774;3601;3601;61;2025-03-10;GBP;8562,58;10211,9
1000801;856;856;78;2025-01-10;CZK;2111,39;84,46
1000805;2422;2422;49;2025-02-01;SEK;7087,71;644,34
1000821;153;153;77;2025-03-08;BGN;2371,71;1185,86
1000825;1724;1724;61;2025-03-06;CZK;6833,20;273,33
1000861;1550;1550;59;2025-02-01;JPY;9464,04;59,38
1000870;69;69;21;2025-02-21;CHF;2857,71;3004,32
1000877;3804;3804;6;2025-02-23;CHF;8692,69;9138,66
1000892;2894;2894;92;2025-01-11;ISK;5670,49;38,6
1000909;1419;1419;76;2025-01-25;JPY;3705,63;23,25
1000933;3587;3587;52;2025-01-05;RON;585,59;117,12
1000941;604;604;65;2025-01-07;CHF;6491,95;6825,01
1000950;1759;1759;84;2025-02-28;NOK;3017,85;251,49
1000962;4321;4321;43;2025-02-04;JPY;3437,57;21,57
1000983;3955;3955;12;2025-01-01;PLN;1463,85;365,96
1001021;3749;3749;96;2025-02-12;HUF;7735,51;19,37
1001027;554;554;10;2025-01-15;HUF;9450,28;23,66
1001041;3111;3111;17;2025-01-11;BGN;758,35;379,18
1001054;1589;1589;73;2025-02-01;NOK;4185,91;348,83
1001056;2519;2519;75;2025-03-01;SEK;9615,33;874,12
1001088;1097;1097;64;2025-02-06;JPY;6306,04;39,56
1001108;2395;2395;74;2025-02-16;DKK;1291,95;184,56
1001121;115;115;58;2025-01-16;ISK;9266,36;63,08
1001142;3173;3173;28;2025-02-07;HUF;8699,52;21,78
1001156;1841;1841;72;2025-01-25;DKK;1602,19;228,88
1001187;1732;1732;27;2025-02-14;PLN;3881,21;970,3
1001190;1441;1441;70;2025-02-24;ISK;6169,84;42,0
1001207;2692;2692;37;2025-02-06;AUD;4504,16;2252,08
1001225;2601;2601;36;2025-02-14;GBP;1568,75;1870,92
1001235;2282;2282;19;2025-02-09;HUF;8900,67;22,28
1001251;2431;2431;41;2025-01-17;JPY;7958,14;49,93
1001254;1062;1062;24;2025-01-17;CHF;7892,74;8297,67
1001314;2889;2889;85;2025-02-02;RON;629,40;125,88
1001316;2685;2685;46;2025-02-22;TRY;315,96;7,9
1001320;2423;2423;89;2025-02-18;RON;8078,25;1615,65
1001341;1846;1846;64;2025-01-27;BGN;8659,33;4329,67
1001365;4924;4924;30;2025-02-09;GBP;3011,29;3591,32
1001370;3787;3787;1;2025-01-26;JPY;2333,16;14,64
1001372;3681;3681;2;2025-03-09;GBP;5174,80;6171,57
1001394;4883;4883;68;2025-03-07;NOK;456,02;38,0
1001397;4449;4449;8;2025-02-26;RON;6418,27;1283,65
1001431;4059;4059;63;2025-03-07;HUF;6469,66;16,2
1001435;3758;3758;66;2025-02-17;ISK;2058,94;14,02
1001514;3110;3110;81;2025-02-07;HUF;7447,96;18,65
1001536;1294;1294;14;2025-03-04;AUD;872,61;436,31
1001538;2095;2095;26;2025-01-25;CHF;6243,18;6563,48
1001545;2495;2495;8;2025-01-22;GBP;8029,51;9576,15
1001563;445;445;35;2025-01-22;NOK;6813,37;567,78
1001579;2357;2357;30;2025-02-23;SEK;1271,42;115,58
1001605;2804;2804;93;2025-02-26;TRY;3448,29;86,21
1001619;3691;3691;70;2025-02-11;CHF;3374,24;3547,35
1001629;508;508;43;2025-02-21;AUD;2972,84;1486,42
1001635;1140;1140;60;2025-02-13;ISK;105,45;0,72
1001662;2483;2483;98;2025-01-22;CZK;4870,61;194,82
1001677;2003;2003;40;2025-01-26;RON;9618,05;1923,61
1001708;2778;2778;50;2025-01-30;ISK;3754,09;25,56
1001714;2192;2192;7;2025-03-05;HUF;852,30;2,13
1001715;1952;1952;3;2025-02-10;NOK;7510,04;625,84
1001724;1843;1843;74;2025-02-22;NOK;6057,49;504,79
1001725;3662;3662;8;2025-03-06;PLN;5707,87;1426,97
1001754;4114;4114;84;2025-01-12;TRY;1847,34;46,18
1001766;1426;1426;36;2025-01-08;TRY;1661,60;41,54
1001778;1514;1514;62;2025-01-01;ISK;9803,91;66,74
1001781;426;426;53;2025-02-19;AUD;1601,35;800,68
1001783;127;127;88;2025-02-18;CZK;7554,90;302,2
1001785;3221;3221;10;2025-01-18;TRY;6923,49;173,09
1001790;2038;2038;98;2025-03-01;AUD;4366,09;2183,05
1001807;2921;2921;62;2025-01-07;ISK;469,44;3,2
1001814;2845;2845;23;2025-01-13;HUF;2607,58;6,53
1001838;4909;4909;37;2025-02-14;DKK;8275,01;1182,14
1001853;4160;4160;17;2025-03-05;SEK;7341,58;667,42
1001892;458;458;45;2025-03-07;TRY;9681,39;242,03
1001900;2250;2250;13;2025-02-22;ISK;5490,07;37,37
1001903;4498;4498;98;2025-01-11;NOK;1704,61;142,05
1001931;272;272;57;2025-03-03;TRY;2784,53;69,61
1001943;3703;3703;95;2025-01-27;BGN;8325,79;4162,9
1001971;2129;2129;38;2025-01-01;JPY;2382,08;14,94
1002038;1655;1655;16;2025-02-07;RON;1638,37;327,67
1002047;2904;2904;46;2025-03-05;ISK;5334,06;36,31
1002053;2923;2923;95;2025-01-21;BGN;140,05;70,03
1002056;1490;1490;73;2025-02-09;AUD;4193,61;2096,8
1002067;1666;1666;67;2025-01-02;PLN;801,54;200,39
1002085;4299;4299;44;2025-01-20;DKK;7376,80;1053,83
1002108;3634;3634;36;2025-02-14;CHF;4812,03;5058,9
1002138;3271;3271;26;2025-01-08;CZK;6261,81;250,47
1002142;1367;1367;91;2025-01-22;DKK;9596,93;1370,99
1002155;1561;1561;69;2025-01-12;ISK;9650,17;65,69
1002166;2597;2597;27;2025-01-20;NOK;6641,22;553,44
1002176;4682;4682;5;2025-03-10;HUF;3613,95;9,05
1002196;1057;1057;51;2025-01-05;CZK;8996,93;359,88
1002202;4277;4277;43;2025-01-05;DKK;9338,18;1334,03
1002215;2521;2521;77;2025-02-15;DKK;3190,90;455,84
1002229;3019;3019;51;2025-01-04;CZK;6147,49;245,9
1002237;292;292;48;2025-01-18;GBP;3276,36;3907,45
1002243;1979;1979;80;2025-02-01;CHF;6649,77;6990,93
1002244;227;227;51;2025-01-15;PLN;460,17;115,04
1002247;1498;1498;19;2025-01-12;HUF;8639,00;21,63
1002251;3221;3221;10;2025-02-09;CZK;5742,81;229,71
1002254;560;560;37;2025-03-07;DKK;5065,93;723,7
1002287;4994;4994;56;2025-01-24;TRY;2355,65;58,89
1002293;2775;2775;65;2025-01-08;JPY;3988,16;25,02
1002297;2453;2453;53;2025-01-20;JPY;5501,52;34,52
1002360;2869;2869;19;2025-01-16;SEK;8167,54;742,5
1002370;401;401;95;2025-03-03;CZK;1990,97;79,64
1002371;3753;3753;55;2025-02-19;GBP;8368,42;9980,35
1002392;892;892;39;2025-02-03;GBP;4077,48;4862,88
1002399;2250;2250;13;2025-01-06;ISK;657,88;4,48
1002409;585;585;13;2025-03-03;HUF;2697,33;6,75
1002418;420;420;36;2025-01-02;JPY;8957,06;56,2
1002459;633;633;8;2025-03-10;NOK;5506,42;458,87
1002470;802;802;62;2025-01-28;PLN;3421,25;855,31
1002488;3750;3750;77;2025-03-09;JPY;1776,08;11,14
1002493;1094;1094;93;2025-03-06;TRY;2029,79;50,74
1002500;2135;2135;66;2025-02-05;CZK;1696,51;67,86
1002522;4954;4954;5;2025-01-19;CZK;5425,14;217,01
1002531;4492;4492;15;2025-01-19;JPY;2432,06;15,26
1002541;2714;2714;71;2025-02-02;CZK;1457,73;58,31
1002552;4556;4556;93;2025-01-20;SEK;4500,28;409,12
1002569;3432;3432;55;2025-02-17;CHF;8682,52;9127,96
1002579;4401;4401;90;2025-02-28;HUF;7110,66;17,8
1002591;1789;1789;1;2025-01-17;ISK;6218,49;42,33
1002597;2099;2099;80;2025-02-26;NOK;8439,64;703,3
1002621;88;88;49;2025-01-08;TRY;323,54;8,09
1002628;1524;1524;85;2025-02-15;BGN;9564,16;4782,08
1002632;3865;3865;63;2025-02-13;JPY;8375,00;52,54
1002659;3;3;82;2025-01-26;HUF;6211,35;15,55
1002660;2766;2766;96;2025-01-06;GBP;668,38;797,12
1002667;1104;1104;93;2025-01-06;ISK;4411,65;30,03
1002675;355;355;7;2025-02-10;SEK;841,91;76,54
1002680;1992;1992;50;2025-03-08;TRY;7729,93;193,25
1002687;4657;4657;96;2025-01-10;GBP;1346,89;1606,33
1002710;4955;4955;56;2025-01-30;DKK;9653,17;1379,02
1002721;3231;3231;45;2025-02-14;GBP;2012,42;2400,05
1002724;1952;1952;3;2025-02-11;AUD;7204,43;3602,22
1002730;3201;3201;40;2025-02-13;ISK;958,69;6,53
1002741;2953;2953;58;2025-01-14;CZK;9383,08;375,32
1002755;4895;4895;61;2025-01-02;GBP;2666,20;3179,76
1002785;3999;3999;59;2025-01-25;RON;674,37;134,87
1002792;79;79;78;2025-01-10;RON;1833,95;366,79
1002807;1143;1143;8;2025-01-18;TRY;847,64;21,19
1002825;2207;2207;95;2025-01-06;RON;4487,40;897,48
1002831;1394;1394;6;2025-02-16;CHF;1609,42;1691,99
1002836;3655;3655;23;2025-03-05;BGN;34,02;17,01
1002843;65;65;23;2025-02-02;CHF;4764,14;5008,56
1002858;3895;3895;39;2025-01-24;HUF;5185,07;12,98
1002880;4477;4477;28;2025-02-17;DKK;5588,90;798,41
1002885;1505;1505;45;2025-02-02;SEK;2746,91;249,72
1002889;3061;3061;25;2025-01-17;AUD;6200,07;3100,04
1002898;4863;4863;35;2025-01-09;NOK;2384,43;198,7
1002900;924;924;52;2025-01-26;NOK;3638,93;303,24
1002920;1642;1642;25;2025-01-27;GBP;8992,80;10724,99
1002957;1015;1015;4;2025-02-06;GBP;8574,32;10225,91
1002964;3197;3197;39;2025-02-05;SEK;4737,13;430,65
1002982;158;158;68;2025-01-28;PLN;9360,97;2340,24
1003038;3131;3131;73;2025-01-08;GBP;7891,61;9411,69
1003048;825;825;98;2025-01-11;CHF;7135,23;7501,29
1003055;2377;2377;30;2025-03-06;RON;1566,79;313,36
1003078;1286;1286;25;2025-02-08;AUD;3337,57;1668,79
1003092;3235;3235;25;2025-03-01;TRY;5772,05;144,3
1003128;1155;1155;11;2025-01-22;CHF;53,58;56,33
1003150;1639;1639;37;2025-03-01;NOK;3513,81;292,82
1003156;2049;2049;3;2025-03-06;ISK;3878,45;26,4
1003171;4108;4108;20;2025-01-10;AUD;7616,90;3808,45
1003172;2793;2793;86;2025-02-18;SEK;6043,41;549,4
1003212;3712;3712;41;2025-02-11;RON;6988,11;1397,62
1003223;983;983;56;2025-02-03;JPY;3095,82;19,42
1003235;508;508;43;2025-02-17;RON;6188,61;1237,72
1003236;857;857;54;2025-01-26;HUF;5555,89;13,91
1003250;1835;1835;96;2025-01-13;SEK;8160,80;741,89
1003256;3636;3636;47;2025-01-03;CZK;8742,64;349,71
1003275;952;952;28;2025-03-03;HUF;5635,75;14,11
1003280;847;847;97;2025-03-06;CHF;9078,70;9544,47
1003282;2423;2423;89;2025-03-10;RON;5942,92;1188,58
1003333;1875;1875;83;2025-01-27;JPY;5553,38;34,84
1003345;4347;4347;10;2025-02-21;SEK;8384,24;762,2
1003362;4454;4454;31;2025-02-26;AUD;8790,33;4395,17
1003364;2789;2789;35;2025-01-28;JPY;8801,47;55,22
1003368;949;949;52;2025-02-07;DKK;775,05;110,72
1003395;3236;3236;26;2025-02-11;CZK;644,99;25,8
1003411;346;346;15;2025-02-11;NOK;196,46;16,37
1003419;3096;3096;49;2025-03-09;SEK;881,73;80,16
1003420;330;330;84;2025-02-18;PLN;7121,53;1780,38
1003437;2836;2836;54;2025-01-13;CZK;7183,99;287,36
1003440;4274;4274;84;2025-02-16;DKK;5558,23;794,03
1003478;650;650;37;2025-01-11;GBP;192,14;229,15
1003485;717;717;20;2025-01-05;CHF;4196,16;4411,44
1003487;3494;3494;15;2025-01-15;RON;4225,64;845,13
1003492;2037;2037;33;2025-01-23;CHF;5996,42;6304,06
1003504;1021;1021;78;2025-02-15;TRY;3871,71;96,79
1003513;4295;4295;18;2025-01-10;NOK;1373,30;114,44
1003527;209;209;92;2025-03-05;CZK;5104,96;204,2
1003531;3052;3052;27;2025-01-16;NOK;4958,14;413,18
1003545;2202;2202;8;2025-02-09;JPY;9304,91;58,38
1003554;4942;4942;51;2025-02-10;BGN;9691,91;4845,96
1003581;3714;3714;63;2025-02-18;PLN;5337,16;1334,29
1003622;4312;4312;36;2025-02-28;CZK;2696,21;107,85
1003648;1695;1695;88;2025-02-20;PLN;3315,29;828,82
1003650;1869;1869;82;2025-03-08;JPY;3237,27;20,31
1003658;2871;2871;66;2025-02-26;CZK;9314,28;372,57
1003660;999;999;84;2025-02-02;TRY;4018,44;100,46
1003665;853;853;22;2025-01-09;DKK;9559,12;1365,59
1003668;1187;1187;79;2025-03-04;HUF;5188,75;12,99
1003708;1128;1128;78;2025-02-04;CZK;5056,83;202,27
1003726;44;44;60;2025-02-05;AUD;1322,97;661,49
1003733;3178;3178;92;2025-02-14;RON;9596,75;1919,35
1003736;651;651;65;2025-02-07;AUD;5677,61;2838,81
1003757;3769;3769;98;2025-01-17;ISK;8438,78;57,45
1003764;2862;2862;74;2025-02-27;NOK;3001,79;250,15
1003769;3452;3452;78;2025-03-07;BGN;1357,26;678,63
1003771;2543;2543;6;2025-03-08;HUF;1831,22;4,58
1003794;4769;4769;80;2025-01-14;AUD;9137,50;4568,75
1003795;1875;1875;83;2025-02-22;NOK;9799,69;816,64
1003796;4975;4975;89;2025-02-24;SEK;4684,57;425,87
1003811;2108;2108;77;2025-02-27;CZK;5473,56;218,94
1003834;1263;1263;71;2025-01-09;BGN;1739,14;869,57
1003844;3391;3391;45;2025-02-01;GBP;7084,44;8449,05
1003849;4631;4631;29;2025-01-23;RON;978,37;195,67
1003855;4278;4278;97;2025-01-17;NOK;5099,17;424,93
1003871;3013;3013;9;2025-01-23;CHF;4250,95;4469,04
1003875;3653;3653;88;2025-01-07;NOK;4088,51;340,71
1003879;428;428;33;2025-02-03;BGN;6639,90;3319,95
1003886;1099;1099;19;2025-02-06;PLN;8922,98;2230,75
1003893;3508;3508;65;2025-03-02;GBP;7420,61;8849,97
1003914;4764;4764;22;2025-01-16;AUD;3683,94;1841,97
1003977;1504;1504;10;2025-01-24;AUD;5360,66;2680,33
1003996;593;593;66;2025-02-16;GBP;4711,31;5618,8
1004026;3055;3055;3;2025-01-08;BGN;4794,64;2397,32
1004040;4668;4668;87;2025-02-22;BGN;8860,56;4430,28
1004041;2173;2173;25;2025-02-27;ISK;3616,92;24,62
