customer_id,account_id,branch_id,transaction_date,total_amount_eur,txn_count,non_eur_without_fx_rows
1322,1322,28,2025-01-05,786.29,2,0
1369,1369,28,2025-01-05,30.24,2,0
1501,1501,28,2025-01-05,688.34,2,0
2438,2438,28,2025-01-05,19018.40,2,0
2516,2516,28,2025-01-05,1559.13,2,0
3173,3173,28,2025-01-05,15.36,2,0
3177,3177,28,2025-01-05,1553.79,2,0
3677,3677,28,2025-01-05,148.82,2,0
4072,4072,28,2025-01-05,3548.20,2,0
4088,4088,28,2025-01-05,2639.25,2,0
4716,4716,28,2025-01-05,111.44,2,0
2611,2611,29,2025-01-05,2625.82,2,0
2803,2803,29,2025-01-05,5141.27,2,0
2870,2870,29,2025-01-05,3638.90,2,0
3106,3106,29,2025-01-05,170.33,2,0
3647,3647,29,2025-01-05,3997.26,2,0
3705,3705,29,2025-01-05,95.58,2,0
3722,3722,29,2025-01-05,9.03,2,0
4565,4565,29,2025-01-05,503.63,2,0
10,10,30,2025-01-05,791.90,2,0
332,332,30,2025-01-05,9206.79,2,0
561,561,30,2025-01-05,1450.92,2,0
1167,1167,30,2025-01-05,43.17,2,0
2118,2118,30,2025-01-05,5.16,2,0
3786,3786,30,2025-01-05,164.82,2,0
4290,4290,30,2025-01-05,211.18,2,0
4468,4468,30,2025-01-05,22811.01,2,0
4924,4924,30,2025-01-05,96.15,2,0
360,360,31,2025-01-05,1874.15,2,0
1594,1594,31,2025-01-05,1875.07,2,0
2590,2590,31,2025-01-05,677.59,2,0
2997,2997,31,2025-01-05,1158.61,2,0
4242,4242,31,2025-01-05,82.40,2,0
4531,4531,31,2025-01-05,313.25,2,0
4917,4917,31,2025-01-05,99.83,2,0
381,381,32,2025-01-05,10637.96,2,0
899,899,32,2025-01-05,336.34,2,0
1664,1664,32,2025-01-05,9.22,2,0
1709,1709,32,2025-01-05,107.08,2,0
2258,2258,32,2025-01-05,7717.00,2,0
2742,2742,32,2025-01-05,92.52,2,0
2914,2914,32,2025-01-05,747.90,2,0
3101,3101,32,2025-01-05,48.43,2,0
3367,3367,32,2025-01-05,19455.86,4,0
4632,4632,32,2025-01-05,241.02,4,0
4656,4656,32,2025-01-05,111.07,2,0
636,636,33,2025-01-05,723.68,4,0
823,823,33,2025-01-05,2406.90,2,0
1417,1417,33,2025-01-05,7032.60,4,0
2479,2479,33,2025-01-05,109.66,2,0
2794,2794,33,2025-01-05,1347.43,2,0
3028,3028,33,2025-01-05,81.24,4,0
4404,4404,33,2025-01-05,2296.86,2,0
891,891,34,2025-01-05,1499.21,2,0
2116,2116,34,2025-01-05,13765.05,2,0
2706,2706,34,2025-01-05,1309.67,2,0
3825,3825,34,2025-01-05,2448.03,2,0
4146,4146,34,2025-01-05,1371.44,2,0
4420,4420,34,2025-01-05,54.91,2,0
1409,1409,35,2025-01-05,100.19,4,0
2371,2371,35,2025-01-05,19.80,2,0
2594,2594,35,2025-01-05,1222.58,2,0
2665,2665,35,2025-01-05,1325.12,2,0
3523,3523,35,2025-01-05,479.72,2,0
137,137,36,2025-01-05,22623.64,2,0
255,255,36,2025-01-05,9848.79,2,0
2442,2442,36,2025-01-05,61.93,2,0
2723,2723,36,2025-01-05,1509.07,2,0
3574,3574,36,2025-01-05,54.71,2,0
4312,4312,36,2025-01-05,529.05,2,0
560,560,37,2025-01-05,7880.14,4,0
973,973,37,2025-01-05,362.44,2,0
1095,1095,37,2025-01-05,1604.34,2,0
1639,1639,37,2025-01-05,163.18,2,0
2238,2238,37,2025-01-05,171.13,2,0
3196,3196,37,2025-01-05,3708.85,2,0
3264,3264,37,2025-01-05,7345.92,2,0
3864,3864,37,2025-01-05,32.98,2,0
4174,4174,37,2025-01-05,105.85,2,0
4904,4904,37,2025-01-05,40.99,2,0
4915,4915,37,2025-01-05,1170.70,2,0
974,974,38,2025-01-05,59.87,2,0
1997,1997,38,2025-01-05,20590.66,2,0
2402,2402,38,2025-01-05,749.93,2,0
2467,2467,38,2025-01-05,2589.61,2,0
2529,2529,38,2025-01-05,1801.28,2,0
3715,3715,38,2025-01-05,12463.19,2,0
4028,4028,38,2025-01-05,41.90,2,0
4542,4542,38,2025-01-05,2.47,2,0
4953,4953,38,2025-01-05,87.04,2,0
231,231,39,2025-01-05,3098.63,2,0
1122,1122,39,2025-01-05,197.65,2,0
3023,3023,39,2025-01-05,3.81,2,0
4573,4573,39,2025-01-05,64.63,2,0
4729,4729,39,2025-01-05,2333.24,2,0
4979,4979,39,2025-01-05,196.86,2,0
1194,1194,40,2025-01-05,1539.13,4,0
1462,1462,40,2025-01-05,131.23,2,0
2003,2003,40,2025-01-05,7619.55,4,0
2054,2054,40,2025-01-05,3167.96,2,0
2816,2816,40,2025-01-05,20.84,2,0
4720,4720,40,2025-01-05,608.21,2,0
1702,1702,41,2025-01-05,9924.28,2,0
2047,2047,41,2025-01-05,3637.92,2,0
2596,2596,41,2025-01-05,1348.91,2,0
3451,3451,41,2025-01-05,9271.18,2,0
3923,3923,41,2025-01-05,655.54,2,0
564,564,42,2025-01-05,666.32,2,0
646,646,42,2025-01-05,7292.34,2,0
1096,1096,42,2025-01-05,4241.92,2,0
1255,1255,42,2025-01-05,405.86,2,0
4373,4373,42,2025-01-05,1491.86,2,0
1461,1461,43,2025-01-05,85.61,2,0
1646,1646,43,2025-01-05,436.68,2,0
2532,2532,43,2025-01-05,112.60,2,0
3211,3211,43,2025-01-05,71.59,2,0
3772,3772,43,2025-01-05,276.99,2,0
3793,3793,43,2025-01-05,19913.56,2,0
4277,4277,43,2025-01-05,2668.05,2,0
4537,4537,43,2025-01-05,1272.99,2,0
889,889,44,2025-01-05,1259.87,2,0
1221,1221,44,2025-01-05,53.07,2,0
3418,3418,44,2025-01-05,3555.76,2,0
3486,3486,44,2025-01-05,2372.60,2,0
3499,3499,44,2025-01-05,25.87,2,0
3745,3745,44,2025-01-05,2175.71,2,0
4974,4974,44,2025-01-05,8925.95,2,0
58,58,45,2025-01-05,7016.42,4,0
458,458,45,2025-01-05,3124.31,2,0
538,538,45,2025-01-05,101.68,2,0
829,829,45,2025-01-05,1536.48,2,0
1242,1242,45,2025-01-05,1246.66,2,0
1346,1346,45,2025-01-05,722.23,2,0
1618,1618,45,2025-01-05,425.24,2,0
2897,2897,45,2025-01-05,691.04,2,0
3675,3675,45,2025-01-05,22871.78,2,0
4137,4137,45,2025-01-05,1582.54,2,0
4222,4222,45,2025-01-05,756.86,2,0
4389,4389,45,2025-01-05,4651.34,2,0
4551,4551,45,2025-01-05,93.85,2,0
43,43,46,2025-01-05,1504.65,2,0
342,342,46,2025-01-05,270.27,2,0
1313,1313,46,2025-01-05,37.55,2,0
2374,2374,46,2025-01-05,3659.92,2,0
3687,3687,46,2025-01-05,8911.54,2,0
3887,3887,46,2025-01-05,1624.41,2,0
4619,4619,46,2025-01-05,20269.94,2,0
4922,4922,46,2025-01-05,11916.08,2,0
163,163,47,2025-01-05,18548.17,2,0
262,262,47,2025-01-05,49.38,2,0
835,835,47,2025-01-05,184.89,2,0
968,968,47,2025-01-05,4114.12,2,0
2324,2324,47,2025-01-05,2.22,2,0
4485,4485,47,2025-01-05,16.90,2,0
1534,1534,48,2025-01-05,12810.58,2,0
1765,1765,48,2025-01-05,1454.06,2,0
1962,1962,48,2025-01-05,1065.88,2,0
2156,2156,48,2025-01-05,2430.89,2,0
2298,2298,48,2025-01-05,560.23,2,0
3366,3366,48,2025-01-05,1449.21,2,0
3644,3644,48,2025-01-05,835.71,2,0
3694,3694,48,2025-01-05,23.10,2,0
4080,4080,48,2025-01-05,490.34,2,0
67,67,49,2025-01-05,2800.59,2,0
136,136,49,2025-01-05,288.02,2,0
1228,1228,49,2025-01-05,6543.15,2,0
3425,3425,49,2025-01-05,1940.03,4,0
3944,3944,49,2025-01-05,3934.82,2,0
374,374,50,2025-01-05,121.24,2,0
612,612,50,2025-01-05,2457.88,2,0
740,740,50,2025-01-05,1764.82,2,0
1274,1274,50,2025-01-05,478.72,2,0
1374,1374,50,2025-01-05,97.41,2,0
3428,3428,50,2025-01-05,90.34,2,0
1057,1057,51,2025-01-05,719.75,2,0
1772,1772,51,2025-01-05,35.92,2,0
3467,3467,51,2025-01-05,1046.63,2,0
4469,4469,51,2025-01-05,3160.62,2,0
833,833,52,2025-01-05,68.10,2,0
2639,2639,52,2025-01-05,83.63,2,0
2835,2835,52,2025-01-05,7624.44,2,0
3587,3587,52,2025-01-05,234.24,2,0
4147,4147,52,2025-01-05,1417.30,2,0
4396,4396,52,2025-01-05,7422.49,2,0
4616,4616,52,2025-01-05,390.77,2,0
4766,4766,52,2025-01-05,76.66,2,0
194,194,53,2025-01-05,1019.67,2,0
318,318,53,2025-01-05,123.49,2,0
696,696,53,2025-01-05,8.83,2,0
901,901,53,2025-01-05,3342.27,4,0
1747,1747,53,2025-01-05,9119.83,4,0
2732,2732,53,2025-01-05,8646.43,2,0
3837,3837,53,2025-01-05,19406.60,4,0
4208,4208,53,2025-01-05,457.40,2,0
4811,4811,53,2025-01-05,82.96,2,0
2510,2510,54,2025-01-05,684.88,2,0
2545,2545,54,2025-01-05,83.28,2,0
2836,2836,54,2025-01-05,636.17,2,0
3803,3803,54,2025-01-05,56.34,2,0
4270,4270,54,2025-01-05,52.16,2,0
180,180,55,2025-01-05,20.46,2,0
963,963,55,2025-01-05,16779.35,2,0
988,988,55,2025-01-05,11.76,2,0
1151,1151,55,2025-01-05,203.05,2,0
1260,1260,55,2025-01-05,1319.48,2,0
1750,1750,55,2025-01-05,151.76,2,0
2385,2385,55,2025-01-05,1267.67,2,0
2441,2441,55,2025-01-05,5851.39,2,0
2694,2694,55,2025-01-05,1233.42,2,0
3212,3212,55,2025-01-05,20.14,2,0
3380,3380,55,2025-01-05,49.69,2,0
4085,4085,55,2025-01-05,1453.37,2,0
4349,4349,55,2025-01-05,203.23,2,0
1006,1006,56,2025-01-05,67.73,2,0
1440,1440,56,2025-01-05,1034.86,2,0
1836,1836,56,2025-01-05,1947.24,2,0
2032,2032,56,2025-01-05,349.85,2,0
2048,2048,56,2025-01-05,9580.94,2,0
2050,2050,56,2025-01-05,263.56,2,0
2051,2051,56,2025-01-05,782.88,2,0
4635,4635,56,2025-01-05,93.99,2,0
1803,1803,57,2025-01-05,97.98,2,0
3075,3075,57,2025-01-05,110.48,2,0
4170,4170,57,2025-01-05,10120.24,2,0
4339,4339,57,2025-01-05,69.71,2,0
138,138,58,2025-01-05,71.07,2,0
280,280,58,2025-01-05,3366.89,2,0
953,953,58,2025-01-05,8079.68,2,0
1193,1193,58,2025-01-05,29.13,2,0
1885,1885,58,2025-01-05,1808.43,2,0
3959,3959,58,2025-01-05,1063.35,2,0
4195,4195,58,2025-01-05,46.63,2,0
4288,4288,58,2025-01-05,3779.26,2,0
4732,4732,58,2025-01-05,2875.85,2,0
39,39,59,2025-01-05,22.03,2,0
589,589,59,2025-01-05,4770.51,2,0
3833,3833,59,2025-01-05,4643.53,2,0
3932,3932,59,2025-01-05,846.11,4,0
4699,4699,59,2025-01-05,1464.75,2,0
44,44,60,2025-01-05,19512.34,2,0
1135,1135,60,2025-01-05,8173.53,2,0
1140,1140,60,2025-01-05,17778.95,2,0
1797,1797,60,2025-01-05,12.65,2,0
4377,4377,60,2025-01-05,2521.45,4,0
20,20,61,2025-01-05,41.70,2,0
224,224,61,2025-01-05,23068.66,2,0
368,368,61,2025-01-05,597.68,2,0
1344,1344,61,2025-01-05,497.88,2,0
2085,2085,61,2025-01-05,5744.40,2,0
3702,3702,61,2025-01-05,277.38,2,0
4035,4035,61,2025-01-05,2238.14,4,0
4525,4525,61,2025-01-05,1120.98,2,0
395,395,62,2025-01-05,20.18,2,0
942,942,62,2025-01-05,61.80,2,0
2224,2224,62,2025-01-05,159.56,2,0
2397,2397,62,2025-01-05,514.17,2,0
2421,2421,62,2025-01-05,458.78,2,0
2649,2649,62,2025-01-05,2364.09,2,0
2770,2770,62,2025-01-05,282.28,2,0
3126,3126,62,2025-01-05,405.31,2,0
3133,3133,62,2025-01-05,769.98,2,0
3419,3419,62,2025-01-05,5.47,2,0
4048,4048,62,2025-01-05,1857.25,2,0
4516,4516,62,2025-01-05,1.20,2,0
3172,3172,63,2025-01-05,78.02,2,0
4003,4003,63,2025-01-05,918.73,2,0
4427,4427,63,2025-01-05,4945.14,2,0
657,657,64,2025-01-05,253.30,2,0
1794,1794,64,2025-01-05,434.28,2,0
1846,1846,64,2025-01-05,3288.33,2,0
3761,3761,64,2025-01-05,651.53,2,0
1578,1578,65,2025-01-05,3634.84,2,0
1629,1629,65,2025-01-05,5885.65,2,0
1785,1785,65,2025-01-05,6211.21,2,0
1921,1921,65,2025-01-05,5.10,2,0
2150,2150,65,2025-01-05,489.48,2,0
2775,2775,65,2025-01-05,879.01,2,0
3193,3193,65,2025-01-05,397.55,2,0
4036,4036,65,2025-01-05,6853.99,2,0
4750,4750,65,2025-01-05,16442.61,4,0
245,245,66,2025-01-05,109.48,2,0
370,370,66,2025-01-05,957.83,2,0
822,822,66,2025-01-05,67.97,2,0
1156,1156,66,2025-01-05,303.76,2,0
1809,1809,66,2025-01-05,8004.75,2,0
2353,2353,66,2025-01-05,5.79,2,0
2675,2675,66,2025-01-05,21.87,2,0
2995,2995,66,2025-01-05,32.75,2,0
4207,4207,66,2025-01-05,8229.77,2,0
4323,4323,66,2025-01-05,470.28,2,0
4351,4351,66,2025-01-05,17239.00,2,0
940,940,67,2025-01-05,6957.17,2,0
947,947,67,2025-01-05,33.55,2,0
1445,1445,67,2025-01-05,4805.96,2,0
2289,2289,67,2025-01-05,3386.15,2,0
4017,4017,67,2025-01-05,8406.70,2,0
4094,4094,67,2025-01-05,7132.34,2,0
158,158,68,2025-01-05,4641.68,2,0
812,812,68,2025-01-05,8272.58,2,0
1549,1549,68,2025-01-05,2495.02,2,0
1615,1615,68,2025-01-05,91.78,2,0
2449,2449,68,2025-01-05,3272.51,4,0
3125,3125,68,2025-01-05,565.44,2,0
3589,3589,68,2025-01-05,46.27,2,0
4648,4648,68,2025-01-05,10.37,2,0
1879,1879,69,2025-01-05,1009.03,2,0
2205,2205,69,2025-01-05,6049.24,2,0
2744,2744,69,2025-01-05,1814.12,2,0
3142,3142,69,2025-01-05,20340.87,2,0
3165,3165,69,2025-01-05,16300.66,2,0
303,303,70,2025-01-05,1112.21,4,0
327,327,70,2025-01-05,319.83,2,0
677,677,70,2025-01-05,163.12,2,0
876,876,70,2025-01-05,2.23,2,0
1273,1273,70,2025-01-05,19867.01,2,0
1362,1362,70,2025-01-05,11973.23,2,0
3929,3929,70,2025-01-05,476.35,4,0
94,94,71,2025-01-05,3157.11,2,0
415,415,71,2025-01-05,82.34,2,0
496,496,71,2025-01-05,4650.15,2,0
1101,1101,71,2025-01-05,12059.03,2,0
2489,2489,71,2025-01-05,20465.62,2,0
2970,2970,71,2025-01-05,457.33,2,0
3005,3005,71,2025-01-05,1674.53,2,0
4457,4457,71,2025-01-05,6400.31,2,0
4890,4890,71,2025-01-05,13453.85,2,0
4947,4947,71,2025-01-05,6251.47,2,0
84,84,72,2025-01-05,136.06,2,0
367,367,72,2025-01-05,5175.81,2,0
2161,2161,72,2025-01-05,74.12,2,0
3512,3512,72,2025-01-05,733.39,2,0
4314,4314,72,2025-01-05,6661.24,2,0
4316,4316,72,2025-01-05,9000.34,2,0
1291,1291,73,2025-01-05,66.73,2,0
1589,1589,73,2025-01-05,1030.03,2,0
3190,3190,73,2025-01-05,5401.61,2,0
3460,3460,73,2025-01-05,1649.95,2,0
3544,3544,73,2025-01-05,298.28,2,0
3733,3733,73,2025-01-05,1170.54,2,0
4836,4836,73,2025-01-05,6626.25,4,0
4841,4841,73,2025-01-05,21.38,2,0
4853,4853,73,2025-01-05,108.75,2,0
124,124,74,2025-01-05,39.69,2,0
470,470,74,2025-01-05,46.86,2,0
756,756,74,2025-01-05,5.55,2,0
1200,1200,74,2025-01-05,12.87,2,0
1705,1705,74,2025-01-05,9512.70,2,0
1843,1843,74,2025-01-05,429.79,2,0
2395,2395,74,2025-01-05,9227.94,2,0
3690,3690,74,2025-01-05,22.26,2,0
4253,4253,74,2025-01-05,777.26,2,0
4462,4462,74,2025-01-05,628.96,2,0
320,320,75,2025-01-05,109.65,2,0
868,868,75,2025-01-05,15795.39,2,0
1533,1533,75,2025-01-05,2508.80,2,0
1941,1941,75,2025-01-05,418.04,2,0
2518,2518,75,2025-01-05,876.49,2,0
2679,2679,75,2025-01-05,39.49,2,0
3795,3795,75,2025-01-05,86.11,2,0
4662,4662,75,2025-01-05,17.21,2,0
4886,4886,75,2025-01-05,37.54,2,0
204,204,76,2025-01-05,21114.84,2,0
2589,2589,76,2025-01-05,422.70,2,0
2822,2822,76,2025-01-05,1636.47,2,0
3120,3120,76,2025-01-05,1369.93,2,0
3215,3215,76,2025-01-05,2561.52,2,0
4806,4806,76,2025-01-05,1433.29,2,0
1106,1106,77,2025-01-05,72.34,2,0
1381,1381,77,2025-01-05,8354.16,4,0
2784,2784,77,2025-01-05,3.45,2,0
27,27,78,2025-01-05,29.37,2,0
399,399,78,2025-01-05,3990.33,2,0
746,746,78,2025-01-05,44.63,2,0
1016,1016,78,2025-01-05,10.13,2,0
1128,1128,78,2025-01-05,62.83,2,0
1149,1149,78,2025-01-05,4881.96,4,0
1535,1535,78,2025-01-05,21.29,2,0
2546,2546,78,2025-01-05,4.64,2,0
2774,2774,78,2025-01-05,0.00,2,0
3452,3452,78,2025-01-05,6025.76,2,0
4249,4249,78,2025-01-05,589.25,2,0
4918,4918,78,2025-01-05,7257.11,2,0
1187,1187,79,2025-01-05,2985.54,2,0
1212,1212,79,2025-01-05,4030.90,2,0
1762,1762,79,2025-01-05,124.82,2,0
3234,3234,79,2025-01-05,9372.75,2,0
3684,3684,79,2025-01-05,8965.39,2,0
1856,1856,80,2025-01-05,1653.33,2,0
1979,1979,80,2025-01-05,101.03,2,0
2482,2482,80,2025-01-05,8952.89,4,0
3610,3610,80,2025-01-05,1830.58,2,0
4196,4196,80,2025-01-05,8071.26,2,0
4878,4878,80,2025-01-05,328.72,2,0
1321,1321,81,2025-01-05,239.16,2,0
1810,1810,81,2025-01-05,202.45,2,0
1865,1865,81,2025-01-05,1044.11,2,0
2559,2559,81,2025-01-05,4677.79,2,0
3223,3223,81,2025-01-05,1732.74,2,0
3934,3934,81,2025-01-05,788.46,2,0
3,3,82,2025-01-05,1020.94,2,0
168,168,82,2025-01-05,3526.02,4,0
1247,1247,82,2025-01-05,110.36,2,0
1730,1730,82,2025-01-05,3149.01,2,0
1925,1925,82,2025-01-05,42.24,2,0
1955,1955,82,2025-01-05,1635.23,2,0
1972,1972,82,2025-01-05,396.38,2,0
3278,3278,82,2025-01-05,5116.38,2,0
3377,3377,82,2025-01-05,1802.97,2,0
784,784,83,2025-01-05,37.98,2,0
909,909,83,2025-01-05,43.07,2,0
1854,1854,83,2025-01-05,1446.89,2,0
2072,2072,83,2025-01-05,14390.96,2,0
2898,2898,83,2025-01-05,2313.82,2,0
3756,3756,83,2025-01-05,49.60,2,0
4356,4356,83,2025-01-05,1591.98,2,0
4613,4613,83,2025-01-05,3331.10,2,0
1901,1901,84,2025-01-05,104.46,2,0
2580,2580,84,2025-01-05,10176.89,2,0
2967,2967,84,2025-01-05,2785.29,2,0
3671,3671,84,2025-01-05,117.83,2,0
3707,3707,84,2025-01-05,753.27,2,0
3713,3713,84,2025-01-05,477.09,2,0
3957,3957,84,2025-01-05,463.67,6,0
4165,4165,84,2025-01-05,14527.95,2,0
4602,4602,84,2025-01-05,2205.60,2,0
794,794,85,2025-01-05,1929.59,2,0
1004,1004,85,2025-01-05,609.64,2,0
1584,1584,85,2025-01-05,17.79,2,0
2484,2484,85,2025-01-05,136.81,2,0
3218,3218,85,2025-01-05,5532.37,4,0
3620,3620,85,2025-01-05,1891.87,2,0
3994,3994,85,2025-01-05,3225.35,2,0
4357,4357,85,2025-01-05,1345.05,2,0
4383,4383,85,2025-01-05,4785.89,2,0
4758,4758,85,2025-01-05,1015.35,2,0
4893,4893,85,2025-01-05,3871.11,2,0
178,178,86,2025-01-05,14.58,2,0
797,797,86,2025-01-05,19271.52,2,0
4771,4771,86,2025-01-05,122.39,2,0
391,391,87,2025-01-05,1063.41,2,0
607,607,87,2025-01-05,666.77,2,0
1422,1422,87,2025-01-05,1161.63,2,0
2847,2847,87,2025-01-05,384.40,2,0
3357,3357,87,2025-01-05,178.46,2,0
135,135,88,2025-01-05,83.79,2,0
149,149,88,2025-01-05,9263.86,2,0
1596,1596,88,2025-01-05,8272.51,2,0
1993,1993,88,2025-01-05,81.13,2,0
2093,2093,88,2025-01-05,30.05,2,0
4794,4794,88,2025-01-05,1793.39,2,0
1183,1183,89,2025-01-05,36.23,2,0
1371,1371,89,2025-01-05,1817.15,2,0
1788,1788,89,2025-01-05,120.53,2,0
3797,3797,89,2025-01-05,315.70,4,0
4152,4152,89,2025-01-05,76.37,2,0
4336,4336,89,2025-01-05,1462.11,2,0
4923,4923,89,2025-01-05,1221.36,2,0
87,87,90,2025-01-05,664.17,4,0
1079,1079,90,2025-01-05,596.98,2,0
2691,2691,90,2025-01-05,3662.50,2,0
2872,2872,90,2025-01-05,1626.90,2,0
2908,2908,90,2025-01-05,1367.89,2,0
3308,3308,90,2025-01-05,1672.55,2,0
3737,3737,90,2025-01-05,23.33,2,0
356,356,91,2025-01-05,1284.18,2,0
819,819,91,2025-01-05,18794.36,2,0
1197,1197,91,2025-01-05,20372.96,2,0
2315,2315,91,2025-01-05,180.66,2,0
4570,4570,91,2025-01-05,16.70,2,0
412,412,92,2025-01-05,650.19,2,0
2033,2033,92,2025-01-05,20.89,2,0
2399,2399,92,2025-01-05,8251.23,2,0
2899,2899,92,2025-01-05,2529.03,2,0
3237,3237,92,2025-01-05,1759.88,2,0
3555,3555,92,2025-01-05,489.94,2,0
4536,4536,92,2025-01-05,826.72,2,0
4995,4995,92,2025-01-05,159.74,2,0
726,726,93,2025-01-05,29.70,2,0
772,772,93,2025-01-05,3328.64,2,0
1003,1003,93,2025-01-05,33.88,2,0
1235,1235,93,2025-01-05,2240.83,2,0
1317,1317,93,2025-01-05,476.33,2,0
567,567,94,2025-01-05,42.63,2,0
603,603,94,2025-01-05,3264.34,2,0
2030,2030,94,2025-01-05,6361.22,2,0
2439,2439,94,2025-01-05,1945.88,2,0
3639,3639,94,2025-01-05,9.74,2,0
4039,4039,94,2025-01-05,369.78,2,0
4123,4123,94,2025-01-05,6736.23,2,0
4294,4294,94,2025-01-05,70.22,2,0
48,48,95,2025-01-05,19291.72,2,0
511,511,95,2025-01-05,103.22,2,0
1407,1407,95,2025-01-05,45.49,2,0
1662,1662,95,2025-01-05,8634.86,2,0
2280,2280,95,2025-01-05,33.12,2,0
2923,2923,95,2025-01-05,19015.23,2,0
4055,4055,95,2025-01-05,45.69,2,0
4110,4110,95,2025-01-05,9184.25,2,0
4230,4230,95,2025-01-05,355.76,2,0
4399,4399,95,2025-01-05,1347.37,2,0
192,192,96,2025-01-05,16.87,2,0
306,306,96,2025-01-05,90.73,2,0
486,486,96,2025-01-05,1585.03,2,0
533,533,96,2025-01-05,32.08,2,0
2039,2039,96,2025-01-05,32.81,2,0
2369,2369,96,2025-01-05,959.29,2,0
2420,2420,96,2025-01-05,598.24,2,0
2730,2730,96,2025-01-05,927.80,2,0
3323,3323,96,2025-01-05,142.59,2,0
3928,3928,96,2025-01-05,522.00,2,0
4657,4657,96,2025-01-05,4.15,2,0
143,143,97,2025-01-05,743.38,2,0
333,333,97,2025-01-05,17669.41,2,0
559,559,97,2025-01-05,2756.09,2,0
847,847,97,2025-01-05,18792.23,4,0
978,978,97,2025-01-05,741.11,2,0
1265,1265,97,2025-01-05,1031.80,2,0
1292,1292,97,2025-01-05,32.59,2,0
1630,1630,97,2025-01-05,2354.09,2,0
1753,1753,97,2025-01-05,6207.02,2,0
1763,1763,97,2025-01-05,9156.25,2,0
3176,3176,97,2025-01-05,6795.25,2,0
3249,3249,97,2025-01-05,69.79,2,0
3403,3403,97,2025-01-05,21076.79,2,0
3606,3606,97,2025-01-05,635.60,2,0
4552,4552,97,2025-01-05,11848.82,2,0
4578,4578,97,2025-01-05,3029.22,4,0
4916,4916,97,2025-01-05,3673.95,2,0
422,422,98,2025-01-05,186.75,2,0
1109,1109,98,2025-01-05,3441.19,2,0
2228,2228,98,2025-01-05,529.68,2,0
2386,2386,98,2025-01-05,17924.70,2,0
2498,2498,98,2025-01-05,369.77,2,0
2996,2996,98,2025-01-05,3888.68,2,0
3459,3459,98,2025-01-05,2438.44,2,0
4705,4705,98,2025-01-05,124.83,2,0
3014,3014,99,2025-01-05,200.44,2,0
3246,3246,99,2025-01-05,9887.18,2,0
3299,3299,99,2025-01-05,122.75,2,0
3325,3325,99,2025-01-05,1114.44,2,0
4889,4889,99,2025-01-05,629.58,2,0
265,265,1,2025-01-04,704.56,2,0
376,376,1,2025-01-04,16.48,2,0
1150,1150,1,2025-01-04,6321.00,2,0
1349,1349,1,2025-01-04,1194.55,2,0
2121,2121,1,2025-01-04,1.70,2,0
824,824,2,2025-01-04,183.03,2,0
851,851,2,2025-01-04,217.66,2,0
997,997,2,2025-01-04,3340.99,2,0
1834,1834,2,2025-01-04,69.34,2,0
2018,2018,2,2025-01-04,763.17,2,0
2259,2259,2,2025-01-04,36.25,2,0
3159,3159,2,2025-01-04,6891.17,2,0
3624,3624,2,2025-01-04,857.89,2,0
286,286,3,2025-01-04,9022.29,2,0
2404,2404,3,2025-01-04,38.64,2,0
2609,2609,3,2025-01-04,373.57,2,0
3283,3283,3,2025-01-04,1610.57,2,0
3814,3814,3,2025-01-04,55.54,2,0
3950,3950,3,2025-01-04,8919.26,2,0
4527,4527,3,2025-01-04,1198.24,2,0
1456,1456,4,2025-01-04,76.32,2,0
1887,1887,4,2025-01-04,5841.17,2,0
2948,2948,4,2025-01-04,159.54,2,0
3034,3034,4,2025-01-04,54.35,2,0
4041,4041,4,2025-01-04,687.13,2,0
4593,4593,4,2025-01-04,3109.06,2,0
142,142,5,2025-01-04,2391.35,2,0
478,478,5,2025-01-04,3007.69,2,0
1531,1531,5,2025-01-04,1706.36,2,0
2912,2912,5,2025-01-04,55.64,2,0
3143,3143,5,2025-01-04,16646.73,2,0
4682,4682,5,2025-01-04,282.74,2,0
38,38,6,2025-01-04,9652.71,2,0
573,573,6,2025-01-04,2305.18,2,0
778,778,6,2025-01-04,47.71,2,0
1363,1363,6,2025-01-04,868.81,2,0
2098,2098,6,2025-01-04,2380.54,2,0
4062,4062,6,2025-01-04,1620.51,2,0
4881,4881,6,2025-01-04,2545.91,2,0
543,543,7,2025-01-04,883.32,2,0
2192,2192,7,2025-01-04,29.19,2,0
2910,2910,7,2025-01-04,9350.04,2,0
4862,4862,7,2025-01-04,447.06,2,0
537,537,8,2025-01-04,3931.48,2,0
633,633,8,2025-01-04,721.19,2,0
1494,1494,8,2025-01-04,90.22,2,0
2202,2202,8,2025-01-04,3128.31,2,0
2418,2418,8,2025-01-04,27.61,2,0
2974,2974,8,2025-01-04,547.24,2,0
3482,3482,8,2025-01-04,522.75,2,0
4875,4875,8,2025-01-04,435.75,2,0
393,393,9,2025-01-04,926.44,2,0
676,676,9,2025-01-04,9760.04,2,0
742,742,9,2025-01-04,18.41,2,0
911,911,9,2025-01-04,10985.53,2,0
1036,1036,9,2025-01-04,3063.50,2,0
2370,2370,9,2025-01-04,624.86,4,0
2633,2633,9,2025-01-04,23.00,2,0
2672,2672,9,2025-01-04,1293.37,2,0
3099,3099,9,2025-01-04,39.60,2,0
3175,3175,9,2025-01-04,16716.95,2,0
4935,4935,9,2025-01-04,240.51,2,0
3304,3304,10,2025-01-04,17.52,2,0
3889,3889,10,2025-01-04,179.25,4,0
